"name"	"mIDH2"	"Cluster_NR"	"distance"
"415"	"AC018867.1"	0.225795092558247	0.242645108173634	0.0287
"416"	"AC018878.3"	0.225358410053132	0.241121947571056	0.028
"417"	"AC019048.1"	0.231316239754198	0.24801379179651	0.0284
"418"	"AC019051.1"	0.253430300381337	0.268690481682148	0.0267
"419"	"AC019068.2"	0.235841286074208	0.252457034821608	0.0282
"420"	"AC019100.3"	0.235547190488594	0.248611630997639	0.0258
"421"	"AC019181.3"	0.246975242332976	0.263100016861754	0.0275
"422"	"AC019201.1"	0.231394114357653	0.247307126796085	0.0279
"423"	"AC019349.5"	0.246989297532686	0.262673501592131	0.0272
"424"	"AC020594.5"	0.231739547672306	0.247335878699741	0.0277
"425"	"AC020626.1"	0.231866834492813	0.247548348878724	0.0277
"426"	"AC020636.1"	0.249615419508594	0.257708581908742	0.0219
"427"	"AC020703.1"	0.265066109058022	0.280098457359352	0.0261
"428"	"AC020743.2"	0.227400815189351	0.242065470775402	0.0272
"429"	"AC020900.1"	0.260415205103846	0.268247367774849	0.0213
"430"	"AC020907.1"	0	0.259690831894533	0.204
"431"	"AC020956.3"	0.323250373023833	0.330637588891254	0.0188
"432"	"AC021078.1"	0.23037938594146	0.246635870350904	0.0282
"433"	"AC021106.1"	0.343292608257276	0.361101114210653	0.0253
"434"	"AC021818.1"	0.229231973837106	0.244965060470377	0.0278
"435"	"AC022021.1"	0.258321661116859	0.281747295240246	0.0321
"436"	"AC022120.1"	0.249696173524583	0.26661000593472	0.0279
"437"	"AC022142.1"	0.229566857002029	0.245263055794388	0.0278
"438"	"AC022173.2"	0.250480802871869	0.284058497825832	0.0394
"439"	"AC022201.4"	0.24134522713169	0.26306644885168	0.0315
"440"	"AC022431.2"	0.226256449413525	0.242547982575381	0.0283
"441"	"AC022498.1"	0.231319774903486	0.249965233546357	0.0298
"442"	"AC022532.1"	0.230188575504946	0.24551995303041	0.0275
"443"	"AC023050.1"	0.228165231783388	0.243937130731264	0.0279
"444"	"AC023385.1"	0.347292353308833	0.368410926727007	0.0275
"445"	"AC023469.1"	0.224439263494623	0.240486269571545	0.0282
"446"	"AC023481.1"	0.24336327040406	0.258820126566265	0.0272
"447"	"AC023513.1"	0.240951759517409	0.255758783460501	0.0268
"448"	"AC023590.1"	0.225589282507195	0.241502490039234	0.0281
"449"	"AC023593.1"	0.234733551933409	0.265495484043492	0.038
"450"	"AC023818.1"	0.332982248567407	0.308255698389599	-0.0036
"451"	"AC024158.1"	0.228148192301715	0.243931118873268	0.0279
"452"	"AC024568.1"	0.255862162134389	0.273930557844996	0.0285
"453"	"AC024580.1"	0.24054157188834	0.25693813932694	0.0279
"454"	"AC025016.1"	0.237368447743033	0.25575697177901	0.0294
"455"	"AC025470.1"	0.262497893585074	0.277385798224088	0.0261
"456"	"AC025594.1"	0.347845791244888	0.351879108660453	0.0157
"457"	"AC025918.2"	0.228807048748068	0.243706086400283	0.0273
"458"	"AC026320.1"	0.285645734024691	0.317221217661913	0.0368
"459"	"AC026357.1"	0.240560633183926	0.256283932870294	0.0274
"460"	"AC026366.1"	0.238233517641654	0.296465418322456	0.0568
"461"	"AC026703.1"	0.264116767365735	0.278540828447239	0.0257
"462"	"AC026877.1"	0.27240556999514	0.289536825051909	0.0273
"463"	"AC027238.1"	0.265066109058022	0.280098457359352	0.0261
"464"	"AC027281.1"	0.229534193640489	0.2447889052547	0.0275
"465"	"AC027307.1"	0.354348557826514	0.38293270951556	0.0324
"466"	"AC027307.2"	0.354348557826514	0.38293270951556	0.0324
"467"	"AC027807.1"	0.22942305652002	0.245152360432785	0.0278
"468"	"AC034154.1"	0.265066109058022	0.280098457359352	0.0261
"469"	"AC034205.1"	0.243358292794158	0.258628201709282	0.027
"470"	"AC034228.3"	0.224297984437452	0.243342869915111	0.0303
"471"	"AC034228.4"	0.249476114117245	0.277349357801211	0.0355
"472"	"AC034228.7"	0.249476114117245	0.277349357801211	0.0355
"473"	"AC034236.1"	0.233886816806059	0.249528784808678	0.0276
"474"	"AC034236.2"	0.244914865318479	0.260341502164138	0.0271
"475"	"AC036178.1"	0.250225929911884	0.276779842870733	0.0346
"476"	"AC037199.1"	0.300805147370603	0.314960707208725	0.0243
"477"	"AC037445.1"	0.23374067856975	0.250297728047837	0.0282
"478"	"AC040162.1"	0.260974618532151	0.287213775545012	0.034
"479"	"AC051649.1"	0.293974596972744	0.298825572932509	0.0181
"480"	"AC051649.6"	0.28115515913666	0.291167590106267	0.0221
"481"	"AC053503.6"	0.283686750472376	0.299280739318271	0.0259
"482"	"AC060835.1"	0.250138160286146	0.265462635436126	0.0268
"483"	"AC063944.1"	0.265066109058022	0.280098457359352	0.0261
"484"	"AC063976.3"	0.241093438688739	0.268437811804127	0.0354
"485"	"AC064871.3"	0.236300625442269	0.252566980479929	0.028
"486"	"AC064874.1"	0.230974823617173	0.247134962634031	0.0281
"487"	"AC068039.4"	0.238416332657375	0.254035346774724	0.0274
"488"	"AC068058.1"	0	0.265031944720082	0.2077
"489"	"AC068506.1"	0.22919973358861	0.243884924296825	0.0271
"490"	"AC068570.1"	0.23110822666356	0.247168257733734	0.028
"491"	"AC068643.1"	0.253430300381337	0.268690481682148	0.0267
"492"	"AC068706.1"	0.274928061278675	0.289768350673453	0.0256
"493"	"AC068706.2"	0.274928061278675	0.289768350673453	0.0256
"494"	"AC068754.1"	0.236309459310803	0.251061820921303	0.0269
"495"	"AC069067.1"	0.252736096905511	0.264792956932905	0.0245
"496"	"AC069257.8"	0.278359008674064	0.286722748619955	0.0211
"497"	"AC069286.1"	0.243400305124678	0.258410753935136	0.0268
"498"	"AC069287.1"	0.355398692458207	0.387927559774146	0.0351
"499"	"AC069294.1"	0.27034474233797	0.295125110473371	0.0327
"500"	"AC069363.1"	0.238926161402438	0.255047305896177	0.0278
"501"	"AC073115.6"	0.22573203645821	0.243222638388212	0.0292
"502"	"AC073130.1"	0.224453309951854	0.242603415798726	0.0297
"503"	"AC073130.3"	0.224124797466591	0.24211825951317	0.0296
"504"	"AC073255.1"	0.226516848527059	0.242245306819366	0.0279
"505"	"AC073283.7"	0.226408146343975	0.242196344667289	0.028
"506"	"AC073321.3"	0.260297486025324	0.275322414337552	0.0263
"507"	"AC073321.4"	0.260297486025324	0.275322414337552	0.0263
"508"	"AC073333.8"	0.420653028457614	0.421128426751155	0.0107
"509"	"AC073342.1"	0.236430688810641	0.253299638047983	0.0284
"510"	"AC073342.12"	0.260142581516718	0.275562115048998	0.0266
"511"	"AC073343.1"	0.234968189382403	0.257627125323441	0.0324
"512"	"AC073508.1"	0	0.272924475112983	0.2131
"513"	"AC073610.5"	0.23712865035816	0.252707352616028	0.0275
"514"	"AC073626.2"	0.25531371514952	0.270437346193977	0.0265
"515"	"AC073635.5"	0.234081752910225	0.249719863127626	0.0276
"516"	"AC073641.2"	0.242428723484057	0.257903772160067	0.0272
"517"	"AC073957.15"	0.293178763385023	0.312447232846113	0.0281
"518"	"AC074011.2"	0.242350975932475	0.260135295533855	0.0288
"519"	"AC074129.1"	0.265066109058022	0.280098457359352	0.0261
"520"	"AC074212.3"	0	0.381829263251837	0.2882
"521"	"AC074323.1"	0.226852511129767	0.242631951408883	0.0279
"522"	"AC074366.3"	0.295407154911174	0.301626557315716	0.019
"523"	"AC074389.6"	0.285012716833049	0.286780441588764	0.0163
"524"	"AC074389.7"	0.285012716833049	0.286780441588764	0.0163
"525"	"AC074391.2"	0.265066109058022	0	-0.1671
"526"	"AC078785.1"	0.23996883710165	0.253525765580929	0.026
"527"	"AC078819.1"	0.235006274295942	0.250672639858068	0.0276
"528"	"AC078851.1"	0.289441796067924	0.305588431513761	0.026
"529"	"AC078851.2"	0.289441796067924	0.305588431513761	0.026
"530"	"AC078855.1"	0.236167273974636	0.252103982532392	0.0277
"531"	"AC078881.1"	0.243072988341731	0.258535556275941	0.0272
"532"	"AC079117.1"	0.273449282901919	0	-0.1731
"533"	"AC079235.1"	0.240015086205986	0.25128227343003	0.0244
"534"	"AC079325.5"	0.228967450382898	0.244402178545077	0.0276
"535"	"AC079354.1"	0.234031336125956	0.250594919598441	0.0282
"536"	"AC079354.3"	0.228720093749067	0.245122946021973	0.0283
"537"	"AC079467.1"	0.242011554035751	0.257330550751177	0.0271
"538"	"AC079602.1"	0.232588201110948	0.246238265383305	0.0263
"539"	"AC079603.1"	0.231381030524424	0.246957855158601	0.0276
"540"	"AC079612.1"	0.226680911164814	0.242275756453036	0.0278
"541"	"AC079742.4"	0.237542689390617	0.252580215429062	0.0271
"542"	"AC079753.1"	0.229065574968519	0.243688417120038	0.0271
"543"	"AC079779.4"	0.237657123881817	0.253225507654702	0.0274
"544"	"AC079799.2"	0.265066109058022	0.280098457359352	0.0261
"545"	"AC080032.1"	0.227279038191573	0.24305014426642	0.0279
"546"	"AC080037.1"	0.239070320367836	0.256878470324712	0.0289
"547"	"AC083829.1"	0.239509353255126	0.255601038946623	0.0277
"548"	"AC083843.1"	0.244589387311325	0.259812822121456	0.027
"549"	"AC083939.1"	0.246761264723061	0.262151686300574	0.027
"550"	"AC084125.4"	0.269712004238776	0.286592374558151	0.0272
"551"	"AC084368.1"	0.250674557060587	0.271768011037459	0.0308
"552"	"AC087069.1"	0.227619713887786	0.243347131652205	0.0279
"553"	"AC087237.1"	0.246661374858932	0.262105803014253	0.027
"554"	"AC087650.1"	0.237152582571148	0.248331972224639	0.0244
"555"	"AC090099.2"	0.298943265103226	0.307983601128026	0.0208
"556"	"AC090150.1"	0.230955901363358	0.248741539209031	0.0292
"557"	"AC090324.1"	0.297499425420936	0.308484528817822	0.0222
"558"	"AC090420.1"	0.234926304073758	0.248837264682069	0.0264
"559"	"AC090573.1"	0.242331324659822	0.257748692780424	0.0272
"560"	"AC090617.1"	0	0.275660791488412	0.215
"561"	"AC090627.1"	0.229681425767718	0.243847733791836	0.0267
"562"	"AC090644.1"	0.226369727690583	0.242201492433447	0.028
"563"	"AC090666.1"	0.249484269276962	0.271533169991196	0.0315
"564"	"AC090673.1"	0.243532705206292	0.258986213479344	0.0271
"565"	"AC090696.2"	0.248590889948172	0.258781397830421	0.0233
"566"	"AC090825.2"	0.225043540498854	0.240858334529103	0.028
"567"	"AC090841.1"	0.245975617089147	0.255293993223923	0.0228
"568"	"AC090952.5"	0.230276881543946	0.249128269529141	0.0299
"569"	"AC090954.1"	0.261632690871008	0.276763061077785	0.0263
"570"	"AC090954.5"	0.261632690871008	0.276763061077785	0.0263
"571"	"AC090957.2"	0.235259627635616	0.254146200329819	0.0298
"572"	"AC091096.1"	0.265066109058022	0.280098457359352	0.0261
"573"	"AC091132.2"	0	0.259720735599031	0.204
"574"	"AC091177.1"	0.239755881059762	0.254520825107611	0.0268
"575"	"AC091178.1"	0.370065314053324	0.384931604190228	0.0224
"576"	"AC091321.1"	0.259084445945034	0.274196680896914	0.0264
"577"	"AC091487.1"	0.254031220399251	0.269279670393086	0.0266
"578"	"AC091559.1"	0.242365360967384	0.258435891836946	0.0276
"579"	"AC091643.1"	0.342061037548225	0.314883170907407	-0.0056
"580"	"AC091697.1"	0.226855115043862	0.242634582906293	0.0279
"581"	"AC091705.2"	0.236509935140088	0.24703183302126	0.024
"582"	"AC091729.7"	0.273886544217416	0.293725978411487	0.0291
"583"	"AC091736.1"	0.241374765023671	0.258288612115942	0.0282
"584"	"AC091801.1"	0.237182304638264	0.252127317328383	0.027
"585"	"AC091814.3"	0.256469220948385	0.270815885661378	0.0259
"586"	"AC091948.1"	0.303250278936591	0.329230316169434	0.0324
"587"	"AC092017.1"	0.233464910461586	0.248844274731791	0.0274
"588"	"AC092038.1"	0.240517620868171	0.256030028235673	0.0273
"589"	"AC092048.1"	0.2460830772586	0.258906303268865	0.0252
"590"	"AC092143.1"	0.295765425229257	0.307954176769768	0.0231
"591"	"AC092155.4"	0.279221123244854	0.305985487744388	0.0337
"592"	"AC092159.3"	0.237950333528406	0.253512907822969	0.0274
"593"	"AC092171.4"	0.234461334637139	0.252269962578669	0.0291
"594"	"AC092265.1"	0.234413396602494	0.250629328141941	0.028
"595"	"AC092535.3"	0.260088941016256	0.2745054820029	0.0259
"596"	"AC092597.3"	0.244949153133999	0.2610802633793	0.0276
"597"	"AC092667.2"	0.223521604348217	0.237662198844791	0.0269
"598"	"AC092675.1"	0.235149149595902	0.250766457244335	0.0275
"599"	"AC092675.3"	0.225262899458202	0.241073393551517	0.028
"600"	"AC092687.4"	0.246723692157007	0.269873599705616	0.0323
"601"	"AC092687.5"	0.240324248882508	0.248643896913933	0.0223
"602"	"AC092756.1"	0.231139056781636	0.246826168373055	0.0277
"603"	"AC092757.1"	0.230014244926763	0.245651029457139	0.0277
"604"	"AC092765.1"	0.226630100414049	0.242356630423447	0.0279
"605"	"AC092811.1"	0.262877877308865	0.282460238801125	0.0293
"606"	"AC092812.1"	0.253882583667073	0.269133867904899	0.0267
"607"	"AC092839.3"	0.240277667955509	0.257961154105833	0.0288
"608"	"AC092839.4"	0.24035911033661	0.258481334768192	0.0291
"609"	"AC092841.1"	0.233309801215323	0.249982424461991	0.0283
"610"	"AC092846.1"	0.226889233615352	0.24266795510586	0.0279
"611"	"AC092905.1"	0.268634549866732	0.284609819732651	0.0266
"612"	"AC092958.1"	0.232028017591151	0.246833459594895	0.0271
"613"	"AC092964.1"	0.235010561072504	0.250247594727923	0.0273
"614"	"AC092965.1"	0.225199220318325	0.241011011291348	0.028
"615"	"AC093004.1"	0.257100801659725	0.270105881450732	0.025
"616"	"AC093110.3"	0.240271574962445	0.25806838748405	0.0289
"617"	"AC093267.1"	0.224480975570614	0	-0.1377
"618"	"AC093323.1"	0.316408054788576	0.329418702335127	0.023
"619"	"AC093585.6"	0.302024874526007	0.323150351654649	0.029
"620"	"AC093690.1"	0.251875678445916	0.271425739394924	0.0297
"621"	"AC093700.1"	0.227843143466443	0.244433581928778	0.0285
"622"	"AC093732.1"	0.226237970677628	0.242029518797444	0.028
"623"	"AC093734.1"	0.30071504750284	0.328020572450633	0.0334
"624"	"AC093766.1"	0.23712865035816	0.252707352616028	0.0275
"625"	"AC093802.1"	0.236619755241142	0.251963980003786	0.0273
"626"	"AC093817.1"	0.285479587092528	0.328528467633701	0.0447
"627"	"AC093865.1"	0.227526251824604	0.244925041314769	0.029
"628"	"AC093897.1"	0.265066109058022	0.280098457359352	0.0261
"629"	"AC095030.1"	0.233605961464109	0.249288366391168	0.0276
"630"	"AC096558.1"	0.226614439887153	0.242415089542974	0.028
"631"	"AC096633.1"	0.226450127965879	0.242237519058635	0.028
"632"	"AC096643.1"	0.234853971833287	0.250323423998735	0.0275
"633"	"AC096645.1"	0.260908857258068	0.269708756062809	0.022
"634"	"AC096649.4"	0.234210604931727	0.2498233549877	0.0276
"635"	"AC096664.3"	0.226123158808529	0.241755255192082	0.0279
"636"	"AC096677.1"	0.258829626199651	0.274743466627737	0.0269
"637"	"AC096922.1"	0.271166105462494	0.286079661962582	0.0258
"638"	"AC096971.1"	0.230485084334098	0.246193569906355	0.0278
"639"	"AC097015.1"	0.239882031034569	0.255270688382489	0.0272
"640"	"AC097359.2"	0.226747474480475	0.243152410671928	0.0284
"641"	"AC097372.1"	0.229265406848225	0.244636707562649	0.0276
"642"	"AC097461.4"	0.241563006987085	0.263689009176753	0.0318
"643"	"AC097467.2"	0.253430300381337	0.268690481682148	0.0267
"644"	"AC097495.2"	0.231876078154313	0.247525978052736	0.0277
"645"	"AC097635.4"	0.254610105844702	0.269847222909667	0.0266
"646"	"AC097635.5"	0.254610105844702	0.269847222909667	0.0266
"647"	"AC097724.3"	0.242771244750796	0.258489317348041	0.0274
"648"	"AC098617.1"	0.240176188057233	0.255695354227858	0.0273
"649"	"AC098680.1"	0.224504843164161	0.240196041898198	0.028
"650"	"AC098820.4"	0.238558569869923	0.258989600013831	0.0308
"651"	"AC098847.1"	0.284519294030724	0.289560597020257	0.0186
"652"	"AC098872.3"	0.228151032421553	0.243905154247415	0.0279
"653"	"AC099339.1"	0.235388570426639	0.251001297883252	0.0275
"654"	"AC099535.1"	0.223928429760077	0.239765040068207	0.0281
"655"	"AC099552.4"	0.224608950031746	0.240435550201238	0.0281
"656"	"AC099757.1"	0.231257432786726	0.247354866054583	0.028
"657"	"AC099805.1"	0.267426604310295	0.282413605516776	0.026
"658"	"AC100830.4"	0.278076973841391	0.292488258778053	0.0252
"659"	"AC100830.5"	0.278076973841391	0.292488258778053	0.0252
"660"	"AC100832.1"	0.232010078138073	0.248397855395101	0.0282
"661"	"AC103563.9"	0.235388570426639	0.251001297883252	0.0275
"662"	"AC103686.1"	0.22498376951184	0.240577581771254	0.0279
"663"	"AC103794.1"	0.234849173038237	0.250472350366134	0.0276
"664"	"AC103828.1"	0	0.243425184154267	0.1928
"665"	"AC104012.1"	0.224068692350873	0.2399394112722	0.0281
"666"	"AC104113.3"	0.226468566652669	0.242275061363798	0.028
"667"	"AC104134.2"	0.226574865274266	0.241736244015446	0.0275
"668"	"AC104169.1"	0.236359212675173	0.249811275983795	0.026
"669"	"AC104389.16"	0.259143269967059	0.268025199772535	0.0221
"670"	"AC104389.28"	0.271496548214356	0.283178807856008	0.0236
"671"	"AC104417.1"	0.227326785213103	0.244351449190316	0.0288
"672"	"AC104434.1"	0.230067969224524	0.245705368230635	0.0277
"673"	"AC104457.1"	0.252053982357763	0.265735232356494	0.0256
"674"	"AC104623.2"	0.22809083127429	0.243822430532897	0.0279
"675"	"AC104655.2"	0.226329640531697	0.242018368158151	0.0279
"676"	"AC104667.3"	0.235101799612862	0.249786213621153	0.0269
"677"	"AC104695.4"	0.266013667477704	0.288263237167884	0.0311
"678"	"AC104781.1"	0.241182727391844	0.258617417226004	0.0286
"679"	"AC104794.4"	0.228600622974927	0.243465696925236	0.0273
"680"	"AC104802.1"	0.232392203896878	0.248063405384988	0.0277
"681"	"AC104809.3"	0.337390320431479	0.363840369964305	0.0315
"682"	"AC104809.4"	0.337390320431479	0.363840369964305	0.0315
"683"	"AC104837.1"	0.240675041968874	0.270094129917784	0.0369
"684"	"AC104843.3"	0.232544766314947	0.249564608806718	0.0286
"685"	"AC105020.1"	0.272446845351638	0.291381056446069	0.0286
"686"	"AC105053.3"	0.236879357992351	0.260040053397222	0.0327
"687"	"AC105245.1"	0.249605103372352	0.264875577736609	0.0268
"688"	"AC105316.1"	0.227576599116585	0.244114311143428	0.0284
"689"	"AC105398.3"	0.357132190089665	0.366243716396782	0.0189
"690"	"AC105461.1"	0.314854243852667	0.32484195030914	0.0209
"691"	"AC105760.3"	0.225937961568792	0.241906232155969	0.0281
"692"	"AC105761.1"	0.274062593947578	0.288920094058989	0.0257
"693"	"AC105941.1"	0.229164404264441	0.2448986682129	0.0278
"694"	"AC106732.1"	0.225962720912137	0.241607679875093	0.0279
"695"	"AC106736.1"	0.231393198546314	0.246590163824022	0.0274
"696"	"AC106775.1"	0.229640809182897	0.246853606997122	0.0288
"697"	"AC106801.1"	0.232246147399707	0.247383471841637	0.0273
"698"	"AC106870.1"	0.238454315274891	0.250957499533796	0.0253
"699"	"AC106873.4"	0.225829859955541	0.242486830272723	0.0286
"700"	"AC107020.1"	0.233978982107606	0.249729124093374	0.0277
"701"	"AC107021.1"	0.232221891529651	0.246631220973224	0.0268
"702"	"AC107068.1"	0.244988893726515	0.260854800170741	0.0274
"703"	"AC107081.5"	0.231581935946757	0.248361070771755	0.0285
"704"	"AC107890.1"	0.265066109058022	0.280098457359352	0.0261
"705"	"AC107993.1"	0.227448502793995	0.24419869108789	0.0286
"706"	"AC108448.3"	0.237453578435	0.252308407879748	0.0269
"707"	"AC108456.1"	0.239549441299897	0.255080761326391	0.0273
"708"	"AC108676.1"	0.272784133578314	0.279050857457495	0.0198
"709"	"AC108697.1"	0.27240556999514	0	-0.1724
"710"	"AC108721.1"	0.238179216709553	0.253604852307378	0.0273
"711"	"AC108721.2"	0.238179216709553	0.253604852307378	0.0273
"712"	"AC108739.1"	0.255882940328211	0.272732427523344	0.0277
"713"	"AC108861.1"	0.234659685060002	0.250286603783664	0.0276
"714"	"AC108867.1"	0.2336559588242	0.249302578550636	0.0276
"715"	"AC109309.4"	0.235544682680067	0.249990762228733	0.0267
"716"	"AC109335.1"	0.232275194640693	0.272317709677276	0.0445
"717"	"AC109496.1"	0.224402733259056	0.240231551871026	0.0281
"718"	"AC109828.1"	0.321953262627288	0.33540803729725	0.0231
"719"	"AC109994.1"	0.245478912497844	0.255434551733879	0.0233
"720"	"AC110611.1"	0.227599858973146	0.243433562775539	0.028
"721"	"AC110769.1"	0.226796441632605	0.24279303205464	0.0281
"722"	"AC110781.3"	0.267189201821363	0.277213789695942	0.0226
"723"	"AC110813.1"	0.271039720506692	0.287968507215111	0.0272
"724"	"AC112198.2"	0.230832685788306	0.247847615363099	0.0287
"725"	"AC112219.1"	0.228958598242509	0.244024942852523	0.0274
"726"	"AC112249.1"	0.249766019694556	0.271196226346048	0.0311
"727"	"AC112504.1"	0.225403626691112	0.240997205667372	0.0279
"728"	"AC112693.1"	0.236522971094642	0.252113392407745	0.0275
"729"	"AC112693.2"	0.239385011929401	0.254919703155923	0.0273
"730"	"AC112715.2"	0.265066109058022	0.280098457359352	0.0261
"731"	"AC112721.1"	0.231247082243747	0.247544401465225	0.0282
"732"	"AC113189.5"	0	0.332985588794292	0.2545
"733"	"AC113607.3"	0.245588843237662	0.261002309202509	0.027
"734"	"AC114491.1"	0.232879980383106	0.248541727641027	0.0277
"735"	"AC114546.1"	0.261886831190149	0.271728143961701	0.0226
"736"	"AC114730.11"	0.294757162177047	0.304517388439645	0.0215
"737"	"AC114730.3"	0.343592486067998	0.37281014788532	0.0332
"738"	"AC114730.7"	0.312947500993139	0.321746246410354	0.0202
"739"	"AC114730.8"	0.294757162177047	0.304517388439645	0.0215
"740"	"AC114788.1"	0.238888361677636	0.252251047342359	0.0259
"741"	"AC114798.1"	0.265066109058022	0.280098457359352	0.0261
"742"	"AC114803.3"	0.228921168973582	0.244903537639371	0.028
"743"	"AC114812.8"	0.329355301213662	0.342826464679078	0.0228
"744"	"AC114877.1"	0.253430300381337	0.268690481682148	0.0267
"745"	"AC115617.2"	0.279639762111882	0.296832806886493	0.0271
