"name"	"Cluster_NR"	"mIDH1"	"distance"
"406"	"AC017006.2"	0.240013882133931	0.229088551792057	-0.0131
"407"	"AC017006.3"	0.241909023200236	0.230987654902043	-0.0131
"408"	"AC017028.1"	0.242831463197451	0.23243556947332	-0.0127
"409"	"AC017076.5"	0.250564833863923	0.241409159322809	-0.0119
"410"	"AC017083.1"	0.24661062816111	0.233445821721152	-0.0147
"411"	"AC017083.3"	0.246695627985239	0.233027214233502	-0.0151
"412"	"AC017084.1"	0.258677185501751	0.243763863897925	-0.016
"413"	"AC017116.11"	0.279737988853093	0	-0.2026
"414"	"AC018450.1"	0.239298828198414	0.228329782199994	-0.0131
"415"	"AC018628.1"	0.245622975913314	0.234717276458439	-0.0131
"416"	"AC018690.1"	0.242269778520875	0.231340851410727	-0.0131
"417"	"AC018693.6"	0.247083147260658	0.235101537869789	-0.0139
"418"	"AC018705.5"	0.252202426830666	0.242050829161195	-0.0126
"419"	"AC018755.2"	0.266896785575358	0.257847495624685	-0.0119
"420"	"AC018816.3"	0.239896240103623	0.228982975386336	-0.0131
"421"	"AC018867.1"	0.242645108173634	0.23152334563299	-0.0133
"422"	"AC018878.3"	0.241121947571056	0.230216473212271	-0.0131
"423"	"AC019048.1"	0.24801379179651	0.238708199484478	-0.012
"424"	"AC019051.1"	0.268690481682148	0.257944682780115	-0.0131
"425"	"AC019068.2"	0.252457034821608	0.235914016265295	-0.0171
"426"	"AC019100.3"	0.248611630997639	0.229708414103904	-0.0188
"427"	"AC019181.3"	0.263100016861754	0.249024867817204	-0.0155
"428"	"AC019201.1"	0.247307126796085	0.239822773830927	-0.0107
"429"	"AC019349.5"	0.262673501592131	0.256106603111862	-0.0102
"430"	"AC020594.5"	0.247335878699741	0.23688674509098	-0.0128
"431"	"AC020626.1"	0.247548348878724	0.236655993355557	-0.0131
"432"	"AC020636.1"	0.257708581908742	0.261624473867377	-0.0028
"433"	"AC020703.1"	0.280098457359352	0.269431769683799	-0.0132
"434"	"AC020743.2"	0.242065470775402	0.231844378053863	-0.0126
"435"	"AC020900.1"	0.268247367774849	0.257428713509504	-0.0132
"436"	"AC020907.1"	0.259690831894533	0	-0.1884
"437"	"AC020956.3"	0.330637588891254	0.339333498588892	2e-04
"438"	"AC021078.1"	0.246635870350904	0.235715871742204	-0.0131
"439"	"AC021106.1"	0.361101114210653	0.350688448757569	-0.0134
"440"	"AC021818.1"	0.244965060470377	0.234054714552709	-0.0131
"441"	"AC022021.1"	0.281747295240246	0.261959545124522	-0.0196
"442"	"AC022120.1"	0.26661000593472	0.253903963511337	-0.0145
"443"	"AC022142.1"	0.245263055794388	0.234389294079506	-0.0131
"444"	"AC022173.2"	0.284058497825832	0.255264315292859	-0.0259
"445"	"AC022201.4"	0.26306644885168	0.250423311843787	-0.0144
"446"	"AC022431.2"	0.242547982575381	0.231949330944149	-0.0129
"447"	"AC022498.1"	0.249965233546357	0.240890393929392	-0.0119
"448"	"AC022532.1"	0.24551995303041	0.236155961483798	-0.012
"449"	"AC023050.1"	0.243937130731264	0.2331803930806	-0.013
"450"	"AC023385.1"	0.368410926727007	0.338468874719994	-0.0272
"451"	"AC023469.1"	0.240486269571545	0.229366579661585	-0.0132
"452"	"AC023481.1"	0.258820126566265	0.248005927353378	-0.0131
"453"	"AC023513.1"	0.255758783460501	0.248670029387904	-0.0105
"454"	"AC023590.1"	0.241502490039234	0.231664956111621	-0.0123
"455"	"AC023593.1"	0.265495484043492	0.240686496392039	-0.023
"456"	"AC023818.1"	0.308255698389599	0.300066056670506	-0.0116
"457"	"AC024158.1"	0.243931118873268	0.233080685744816	-0.0131
"458"	"AC024568.1"	0.273930557844996	0.253844868193674	-0.0198
"459"	"AC024580.1"	0.25693813932694	0.243840089319191	-0.0147
"460"	"AC025016.1"	0.25575697177901	0.246097888256649	-0.0123
"461"	"AC025470.1"	0.277385798224088	0.263094933005587	-0.0157
"462"	"AC025594.1"	0.351879108660453	0.322348543044083	-0.0269
"463"	"AC025918.2"	0.243706086400283	0.237957250874191	-0.0095
"464"	"AC026320.1"	0.317221217661913	0.287419727372567	-0.0268
"465"	"AC026357.1"	0.256283932870294	0.245691718656715	-0.013
"466"	"AC026366.1"	0.296465418322456	0.242765218766555	-0.0436
"467"	"AC026703.1"	0.278540828447239	0.265885397134055	-0.0145
"468"	"AC026877.1"	0.289536825051909	0.270376603268057	-0.0192
"469"	"AC027238.1"	0.280098457359352	0.269431769683799	-0.0132
"470"	"AC027281.1"	0.2447889052547	0.237885609809784	-0.0103
"471"	"AC027307.1"	0.38293270951556	0.353465173473899	-0.027
"472"	"AC027307.2"	0.38293270951556	0.353465173473899	-0.027
"473"	"AC027807.1"	0.245152360432785	0.234243358307782	-0.0131
"474"	"AC034154.1"	0.280098457359352	0.269431769683799	-0.0132
"475"	"AC034205.1"	0.258628201709282	0.244098758260038	-0.0158
"476"	"AC034228.3"	0.243342869915111	0.229236726939561	-0.0154
"477"	"AC034228.4"	0.277349357801211	0.254126958922841	-0.022
"478"	"AC034228.7"	0.277349357801211	0.254126958922841	-0.022
"479"	"AC034236.1"	0.249528784808678	0.2386502392895	-0.0131
"480"	"AC034236.2"	0.260341502164138	0.249537789092775	-0.0131
"481"	"AC036178.1"	0.276779842870733	0.267919352824449	-0.0119
"482"	"AC037199.1"	0.314960707208725	0.320721204150933	-0.0018
"483"	"AC037445.1"	0.250297728047837	0.244527979057592	-0.0095
"484"	"AC040162.1"	0.287213775545012	0.274991323656961	-0.0143
"485"	"AC051649.1"	0.298825572932509	0.299981717238333	-0.0049
"486"	"AC051649.6"	0.291167590106267	0.283432876574736	-0.0112
"487"	"AC053503.6"	0.299280739318271	0.279225708598482	-0.0199
"488"	"AC060835.1"	0.265462635436126	0.254694506593358	-0.0131
"489"	"AC063944.1"	0.280098457359352	0.269431769683799	-0.0132
"490"	"AC063976.3"	0.268437811804127	0.248140568983066	-0.0199
"491"	"AC064871.3"	0.252566980479929	0.241588550250073	-0.0132
"492"	"AC064874.1"	0.247134962634031	0.23344286307156	-0.0151
"493"	"AC068039.4"	0.254035346774724	0.243420042010616	-0.013
"494"	"AC068058.1"	0.265031944720082	0	-0.1922
"495"	"AC068506.1"	0.243884924296825	0.232442907625374	-0.0135
"496"	"AC068570.1"	0.247168257733734	0.236239741504994	-0.0131
"497"	"AC068643.1"	0.268690481682148	0.257944682780115	-0.0131
"498"	"AC068706.1"	0.289768350673453	0.279168779880926	-0.0132
"499"	"AC068706.2"	0.289768350673453	0.279168779880926	-0.0132
"500"	"AC068754.1"	0.251061820921303	0.240120911791225	-0.0132
"501"	"AC069067.1"	0.264792956932905	0.264652402670924	-0.0057
"502"	"AC069257.8"	0.286722748619955	0.28301854573826	-0.0083
"503"	"AC069286.1"	0.258410753935136	0.247663566756279	-0.0131
"504"	"AC069287.1"	0.387927559774146	0.362729087180849	-0.024
"505"	"AC069294.1"	0.295125110473371	0.280959253737786	-0.0157
"506"	"AC069363.1"	0.255047305896177	0.245705340487549	-0.0121
"507"	"AC073115.6"	0.243222638388212	0.230522331131718	-0.0144
"508"	"AC073130.1"	0.242603415798726	0.230955369046576	-0.0136
"509"	"AC073130.3"	0.24211825951317	0.230573190272057	-0.0136
"510"	"AC073255.1"	0.242245306819366	0.232066993872939	-0.0126
"511"	"AC073283.7"	0.242196344667289	0.230981171002799	-0.0133
"512"	"AC073321.3"	0.275322414337552	0.264515942240695	-0.0132
"513"	"AC073321.4"	0.275322414337552	0.264515942240695	-0.0132
"514"	"AC073333.8"	0.421128426751155	0.377017491927917	-0.0375
"515"	"AC073342.1"	0.253299638047983	0.243978373503473	-0.0121
"516"	"AC073342.12"	0.275562115048998	0.270533332936025	-0.0092
"517"	"AC073343.1"	0.257627125323441	0.239717854757308	-0.0181
"518"	"AC073508.1"	0.272924475112983	0	-0.1978
"519"	"AC073610.5"	0.252707352616028	0.241850726639955	-0.0131
"520"	"AC073626.2"	0.270437346193977	0.254736043183275	-0.0166
"521"	"AC073635.5"	0.249719863127626	0.238854537332576	-0.0131
"522"	"AC073641.2"	0.257903772160067	0.24708324793709	-0.0131
"523"	"AC073957.15"	0.312447232846113	0.292202818557272	-0.0201
"524"	"AC074011.2"	0.260135295533855	0.245914165184319	-0.0155
"525"	"AC074129.1"	0.280098457359352	0.269431769683799	-0.0132
"526"	"AC074212.3"	0.381829263251837	0	-0.2751
"527"	"AC074323.1"	0.242631951408883	0.231705632415957	-0.0131
"528"	"AC074366.3"	0.301626557315716	0.298278579468626	-0.0081
"529"	"AC074389.6"	0.286780441588764	0.264064278571421	-0.0217
"530"	"AC074389.7"	0.286780441588764	0.264064278571421	-0.0217
"531"	"AC074391.2"	0	0.269431769683799	0.1857
"532"	"AC078785.1"	0.253525765580929	0.244737329796964	-0.0117
"533"	"AC078819.1"	0.250672639858068	0.239497695937382	-0.0133
"534"	"AC078851.1"	0.305588431513761	0.295351188497204	-0.013
"535"	"AC078851.2"	0.305588431513761	0.295351188497204	-0.013
"536"	"AC078855.1"	0.252103982532392	0.240800587515355	-0.0134
"537"	"AC078881.1"	0.258535556275941	0.247719377293271	-0.0131
"538"	"AC079235.1"	0.25128227343003	0.242036558660188	-0.012
"539"	"AC079325.5"	0.244402178545077	0.232967496382876	-0.0135
"540"	"AC079354.1"	0.250594919598441	0.240226647523217	-0.0128
"541"	"AC079354.3"	0.245122946021973	0.234265896131449	-0.0131
"542"	"AC079467.1"	0.257330550751177	0.246696687901749	-0.013
"543"	"AC079602.1"	0.246238265383305	0.235414069054924	-0.0131
"544"	"AC079603.1"	0.246957855158601	0.236683176916224	-0.0127
"545"	"AC079612.1"	0.242275756453036	0.231625221961764	-0.0129
"546"	"AC079742.4"	0.252580215429062	0.241627971553748	-0.0132
"547"	"AC079753.1"	0.243688417120038	0.233297508663727	-0.0127
"548"	"AC079779.4"	0.253225507654702	0.242372462375967	-0.0131
"549"	"AC079799.2"	0.280098457359352	0.269431769683799	-0.0132
"550"	"AC080032.1"	0.24305014426642	0.232126725928068	-0.0131
"551"	"AC080037.1"	0.256878470324712	0.249866771441203	-0.0104
"552"	"AC083829.1"	0.255601038946623	0.245206239226799	-0.0128
"553"	"AC083843.1"	0.259812822121456	0.249011477588635	-0.0131
"554"	"AC083939.1"	0.262151686300574	0.251360564285039	-0.0131
"555"	"AC084125.4"	0.286592374558151	0.273778717730895	-0.0147
"556"	"AC084368.1"	0.271768011037459	0.250467854602593	-0.0206
"557"	"AC087069.1"	0.243347131652205	0.232458261583169	-0.0131
"558"	"AC087237.1"	0.262105803014253	0.258549921495278	-0.008
"559"	"AC087650.1"	0.248331972224639	0.241874391144145	-0.01
"560"	"AC090099.2"	0.307983601128026	0.295204483776928	-0.0148
"561"	"AC090150.1"	0.248741539209031	0.239032769600391	-0.0123
"562"	"AC090324.1"	0.308484528817822	0.293205815595361	-0.0166
"563"	"AC090420.1"	0.248837264682069	0.238489041723094	-0.0127
"564"	"AC090573.1"	0.257748692780424	0.246986636078351	-0.0131
"565"	"AC090617.1"	0.275660791488412	0.258520574071511	-0.0177
"566"	"AC090627.1"	0.243847733791836	0.235269015711934	-0.0115
"567"	"AC090644.1"	0.242201492433447	0.231061706000631	-0.0133
"568"	"AC090666.1"	0.271533169991196	0.253575597715401	-0.0182
"569"	"AC090673.1"	0.258986213479344	0.248173132135148	-0.0131
"570"	"AC090696.2"	0.258781397830421	0.253736596204887	-0.0091
"571"	"AC090825.2"	0.240858334529103	0.22991968654839	-0.0131
"572"	"AC090841.1"	0.255293993223923	0.251344701208183	-0.0083
"573"	"AC090952.5"	0.249128269529141	0.235456488915114	-0.0151
"574"	"AC090954.1"	0.276763061077785	0.266079320128614	-0.0131
"575"	"AC090954.5"	0.276763061077785	0.266079320128614	-0.0131
"576"	"AC090957.2"	0.254146200329819	0.240017195870989	-0.0154
"577"	"AC091096.1"	0.280098457359352	0.269431769683799	-0.0132
"578"	"AC091132.2"	0.259720735599031	0	-0.1884
"579"	"AC091177.1"	0.254520825107611	0.245465671217473	-0.0119
"580"	"AC091178.1"	0.384931604190228	0.352062988840472	-0.0294
"581"	"AC091321.1"	0.274196680896914	0.263511657822082	-0.0131
"582"	"AC091487.1"	0.269279670393086	0.258537996939881	-0.0131
"583"	"AC091559.1"	0.258435891836946	0.247287484847532	-0.0134
"584"	"AC091643.1"	0.314883170907407	0.373763289163282	0.0356
"585"	"AC091697.1"	0.242634582906293	0.231708234020525	-0.0131
"586"	"AC091705.2"	0.24703183302126	0.244938945179442	-0.0069
"587"	"AC091729.7"	0.293725978411487	0.281520717703989	-0.0143
"588"	"AC091736.1"	0.258288612115942	0.25539649524868	-0.0076
"589"	"AC091801.1"	0.252127317328383	0.241365931958831	-0.0131
"590"	"AC091814.3"	0.270815885661378	0.254576056170797	-0.017
"591"	"AC091948.1"	0.329230316169434	0.29873232243671	-0.0274
"592"	"AC092017.1"	0.248844274731791	0.243067687966825	-0.0095
"593"	"AC092038.1"	0.256030028235673	0.245196595181634	-0.0131
"594"	"AC092048.1"	0.258906303268865	0.261720441924021	-0.0035
"595"	"AC092143.1"	0.307954176769768	0.306019249769204	-0.0072
"596"	"AC092155.4"	0.305985487744388	0.29787307071188	-0.0115
"597"	"AC092159.3"	0.253512907822969	0.242661984490516	-0.0131
"598"	"AC092171.4"	0.252269962578669	0.238047945604454	-0.0155
"599"	"AC092265.1"	0.250629328141941	0.24293296789664	-0.0109
"600"	"AC092535.3"	0.2745054820029	0.258316554891937	-0.017
"601"	"AC092597.3"	0.2610802633793	0.249321493836926	-0.0138
"602"	"AC092667.2"	0.237662198844791	0.22837599854151	-0.0119
"603"	"AC092675.1"	0.250766457244335	0.239896388387375	-0.0131
"604"	"AC092675.3"	0.241073393551517	0.230136203846038	-0.0131
"605"	"AC092687.4"	0.269873599705616	0.253012833920779	-0.0175
"606"	"AC092687.5"	0.248643896913933	0.238224984362243	-0.0128
"607"	"AC092756.1"	0.246826168373055	0.234757615594046	-0.0139
"608"	"AC092757.1"	0.245651029457139	0.234155156835851	-0.0135
"609"	"AC092765.1"	0.242356630423447	0.231415868224184	-0.0131
"610"	"AC092811.1"	0.282460238801125	0.267535627414838	-0.0162
"611"	"AC092812.1"	0.269133867904899	0.258391256218044	-0.0131
"612"	"AC092839.3"	0.257961154105833	0.247818851177601	-0.0127
"613"	"AC092839.4"	0.258481334768192	0.24658478357395	-0.0139
"614"	"AC092841.1"	0.249982424461991	0.238681070802648	-0.0134
"615"	"AC092846.1"	0.24266795510586	0.231741774746849	-0.0131
"616"	"AC092905.1"	0.284609819732651	0.262904231496334	-0.021
"617"	"AC092958.1"	0.246833459594895	0.236617611181945	-0.0126
"618"	"AC092964.1"	0.250247594727923	0.239877266584081	-0.0128
"619"	"AC092965.1"	0.241011011291348	0.230073416462847	-0.0131
"620"	"AC093004.1"	0.270105881450732	0.257518568181999	-0.0144
"621"	"AC093110.3"	0.25806838748405	0.246098596024013	-0.0139
"622"	"AC093323.1"	0.329418702335127	0.304708617943647	-0.0233
"623"	"AC093585.6"	0.323150351654649	0.301577011418375	-0.0211
"624"	"AC093680.1"	0	0.235102331036313	0.1615
"625"	"AC093690.1"	0.271425739394924	0.252318670284656	-0.019
"626"	"AC093700.1"	0.244433581928778	0.23174916582955	-0.0144
"627"	"AC093732.1"	0.242029518797444	0.230836204268312	-0.0133
"628"	"AC093734.1"	0.328020572450633	0.299488376181679	-0.026
"629"	"AC093766.1"	0.252707352616028	0.241850726639955	-0.0131
"630"	"AC093802.1"	0.251963980003786	0.241464001720725	-0.0129
"631"	"AC093817.1"	0.328528467633701	0.32150104164976	-0.0109
"632"	"AC093865.1"	0.244925041314769	0.233181606743772	-0.0137
"633"	"AC093897.1"	0.280098457359352	0.269431769683799	-0.0132
"634"	"AC095030.1"	0.249288366391168	0.238461340679561	-0.0131
"635"	"AC096558.1"	0.242415089542974	0.231273066327555	-0.0133
"636"	"AC096633.1"	0.242237519058635	0.231084723351556	-0.0133
"637"	"AC096643.1"	0.250323423998735	0.235859862166685	-0.0157
"638"	"AC096645.1"	0.269708756062809	0.264577621700921	-0.0092
"639"	"AC096649.4"	0.2498233549877	0.238964335828026	-0.0131
"640"	"AC096664.3"	0.241755255192082	0.230985585619815	-0.013
"641"	"AC096677.1"	0.274743466627737	0.275019302678544	-0.0054
"642"	"AC096922.1"	0.286079661962582	0.275454554558528	-0.0132
"643"	"AC096971.1"	0.246193569906355	0.235291843096509	-0.0131
"644"	"AC097015.1"	0.255270688382489	0.242633988365735	-0.0144
"645"	"AC097359.2"	0.243152410671928	0.231603429742418	-0.0136
"646"	"AC097372.1"	0.244636707562649	0.233778226191621	-0.0131
"647"	"AC097461.4"	0.263689009176753	0.249625172492363	-0.0155
"648"	"AC097467.2"	0.268690481682148	0.257944682780115	-0.0131
"649"	"AC097495.2"	0.247525978052736	0.235805021496641	-0.0137
"650"	"AC097635.4"	0.269847222909667	0.259109442032337	-0.0131
"651"	"AC097635.5"	0.269847222909667	0.259109442032337	-0.0131
"652"	"AC097724.3"	0.258489317348041	0.254987792867865	-0.008
"653"	"AC098617.1"	0.255695354227858	0.244859520509755	-0.0131
"654"	"AC098680.1"	0.240196041898198	0.22938790092173	-0.013
"655"	"AC098820.4"	0.258989600013831	0.245298939588217	-0.0152
"656"	"AC098847.1"	0.289560597020257	0.277798266319069	-0.014
"657"	"AC098872.3"	0.243905154247415	0.232987496519756	-0.0131
"658"	"AC099339.1"	0.251001297883252	0.240132833235408	-0.0131
"659"	"AC099535.1"	0.239765040068207	0.228818750700666	-0.0131
"660"	"AC099552.4"	0.240435550201238	0.229491354361227	-0.0131
"661"	"AC099757.1"	0.247354866054583	0.236855854268426	-0.0128
"662"	"AC099805.1"	0.282413605516776	0.271762722150082	-0.0132
"663"	"AC100830.4"	0.292488258778053	0.277567801672384	-0.0162
"664"	"AC100830.5"	0.292488258778053	0.277567801672384	-0.0162
"665"	"AC100832.1"	0.248397855395101	0.236754416143164	-0.0137
"666"	"AC103563.9"	0.251001297883252	0.240132833235408	-0.0131
"667"	"AC103686.1"	0.240577581771254	0.229640451746723	-0.0131
"668"	"AC103794.1"	0.250472350366134	0.267157009560812	0.0063
"669"	"AC103828.1"	0.243425184154267	0	-0.1768
"670"	"AC104012.1"	0.2399394112722	0.229113029024596	-0.013
"671"	"AC104113.3"	0.242275061363798	0.231094369710755	-0.0133
"672"	"AC104134.2"	0.241736244015446	0.231879511713391	-0.0124
"673"	"AC104169.1"	0.249811275983795	0.240490918801687	-0.012
"674"	"AC104389.16"	0.268025199772535	0.259532712035254	-0.0116
"675"	"AC104389.28"	0.283178807856008	0.273410523251206	-0.0125
"676"	"AC104417.1"	0.244351449190316	0.232173885405987	-0.014
"677"	"AC104434.1"	0.245705368230635	0.234800192246426	-0.0131
"678"	"AC104457.1"	0.265735232356494	0.255191447839544	-0.013
"679"	"AC104623.2"	0.243822430532897	0.233077175897417	-0.013
"680"	"AC104655.2"	0.242018368158151	0.231444293430451	-0.0129
"681"	"AC104667.3"	0.249786213621153	0.237951475339648	-0.0138
"682"	"AC104695.4"	0.288263237167884	0.263105120871692	-0.0234
"683"	"AC104781.1"	0.258617417226004	0.247099243229937	-0.0136
"684"	"AC104794.4"	0.243465696925236	0.23314923716922	-0.0127
"685"	"AC104802.1"	0.248063405384988	0.237174669983979	-0.0131
"686"	"AC104809.3"	0.363840369964305	0.32559307479004	-0.0331
"687"	"AC104809.4"	0.363840369964305	0.32559307479004	-0.0331
"688"	"AC104837.1"	0.270094129917784	0.247775039650805	-0.0213
"689"	"AC104843.3"	0.249564608806718	0.23959944774604	-0.0125
"690"	"AC105020.1"	0.291381056446069	0.276648137561856	-0.0161
"691"	"AC105053.3"	0.260040053397222	0.245019258853551	-0.0161
"692"	"AC105105.1"	0	0.260459762089073	0.1794
"693"	"AC105245.1"	0.264875577736609	0.254142154278737	-0.0131
"694"	"AC105316.1"	0.244114311143428	0.231566275686539	-0.0143
"695"	"AC105398.3"	0.366243716396782	0.361505326020068	-0.0095
"696"	"AC105461.1"	0.32484195030914	0.321800345028838	-0.008
"697"	"AC105760.3"	0.241906232155969	0.229617087375994	-0.0141
"698"	"AC105761.1"	0.288920094058989	0.278314175059531	-0.0132
"699"	"AC105941.1"	0.2448986682129	0.233988006954119	-0.0131
"700"	"AC106732.1"	0.241607679875093	0.23081243657018	-0.013
"701"	"AC106736.1"	0.246590163824022	0.237591427345544	-0.0118
"702"	"AC106775.1"	0.246853606997122	0.234458253564696	-0.0142
"703"	"AC106801.1"	0.247383471841637	0.237192394252015	-0.0126
"704"	"AC106870.1"	0.250957499533796	0.240598373169996	-0.0128
"705"	"AC106873.4"	0.242486830272723	0.230886898346427	-0.0136
"706"	"AC107020.1"	0.249729124093374	0.238876532450348	-0.0131
"707"	"AC107021.1"	0.246631220973224	0.236736871213624	-0.0124
"708"	"AC107068.1"	0.260854800170741	0.249454769886234	-0.0136
"709"	"AC107081.5"	0.248361070771755	0.237007617450572	-0.0135
"710"	"AC107890.1"	0.280098457359352	0.269431769683799	-0.0132
"711"	"AC107993.1"	0.24419869108789	0.231821677918058	-0.0142
"712"	"AC108448.3"	0.252308407879748	0.244767832179899	-0.0108
"713"	"AC108456.1"	0.255080761326391	0.244240641081613	-0.0131
"714"	"AC108676.1"	0.279050857457495	0.280136176884139	-0.0049
"715"	"AC108697.1"	0	0.270376603268057	0.1864
"716"	"AC108721.1"	0.253604852307378	0.242810631304453	-0.0131
"717"	"AC108721.2"	0.253604852307378	0.242810631304453	-0.0131
"718"	"AC108739.1"	0.272732427523344	0.255821074710597	-0.0175
"719"	"AC108861.1"	0.250286603783664	0.23941328429476	-0.0131
"720"	"AC108867.1"	0.249302578550636	0.23842239258951	-0.0131
"721"	"AC109309.4"	0.249990762228733	0.242917730016204	-0.0104
"722"	"AC109335.1"	0.272317709677276	0.238315939468641	-0.0295
"723"	"AC109496.1"	0.240231551871026	0.229295568356029	-0.0131
"724"	"AC109828.1"	0.33540803729725	0.330042156825147	-0.0097
"725"	"AC109994.1"	0.255434551733879	0.251273732298303	-0.0084
"726"	"AC110611.1"	0.243433562775539	0.232524812450609	-0.0131
"727"	"AC110769.1"	0.24279303205464	0.231720830272041	-0.0132
"728"	"AC110781.3"	0.277213789695942	0.257661408473346	-0.0194
"729"	"AC110813.1"	0.287968507215111	0.278792878506559	-0.0122
"730"	"AC112198.2"	0.247847615363099	0.233969684374511	-0.0152
"731"	"AC112219.1"	0.244024942852523	0.233827800750943	-0.0126
"732"	"AC112249.1"	0.271196226346048	0.24930198293042	-0.021
"733"	"AC112504.1"	0.240997205667372	0.230207712211474	-0.013
"734"	"AC112693.1"	0.252113392407745	0.241252755546479	-0.0131
"735"	"AC112693.2"	0.254919703155923	0.24407840341883	-0.0131
