adj.P.Val,AveExpr,B,betweenness,closeness,degree,eigenvalue,EigenVector Dir,id,logFC,name,nes,P.Value,Page_Rank,pval,pval.fdr,selected,shared name,size,t,TF,
"0,2434706","5,078666","-4,379723","3502,275","0,25",4,"-40,46166","1,51E-15",ZNF169,"0,3536793",ZNF169,"2,234827","0,0726468","-7,709921","0,02542868","0,4466006",FAUX,ZNF169,7,"1,843752",TF,
"0,1670467","2,786724","-3,38917",0,"0,02222222",2,"-40,46166","8,00E-17",ZNF17,"0,3980884",ZNF17,"0,9262701","0,02146151","-7,397088","0,3543056","0,5973583",FAUX,ZNF17,14,"2,393805",TF,
"0,1743653","3,555193","-3,455728",19410,"0,03225806",8,"-40,46166","4,04E-25",ZNF177,"0,4661363",ZNF177,"1,999975","0,02324927","-6,757236","0,045503","0,4466006",FAUX,ZNF177,12,"2,359984",TF,
"0,09464147","3,209845","-2,128317",6,"0,25",5,"-40,46166","7,97E-26",ZNF19,"0,7678045",ZNF19,"1,798837","0,004855968","-6,895522","0,07204448","0,4526919",FAUX,ZNF19,17,"2,9824",TF,
"0,7590275","-0,08097685","-5,772401",0,"0,1428571",2,"-40,46166","3,34E-25",ZNF195,"0,1833359",ZNF195,"1,046133","0,5654885","-7,318024","0,2954998","0,5542956",FAUX,ZNF195,15,"0,5795266",TF,
"0,2401826","5,283867","-4,361224",0,0,1,"-40,46166","-4,23E-17",ZNF197,"0,3203088",ZNF197,"1,096115","0,0709588","-7,454754","0,2730286","0,5488197",FAUX,ZNF197,15,"1,855198",TF,
"0,4339901","4,157042","-5,147607","10022,03","0,003333333",8,"-35,30164","1,16E-15",ZNF200,"0,2728186",ZNF200,"2,412609","0,2022941","-7,466096","0,0158388","0,4175101",FAUX,ZNF200,14,"1,296353",TF,
"0,0856682","3,84007","-1,850903",0,1,1,"-40,46166","-9,57E-16",ZNF202,"0,6105258",ZNF202,"0,8582366","0,003520541","-7,709921","0,3907618","0,6112937",FAUX,ZNF202,19,"3,101984",TF,
"0,1104521","1,657117","-2,500643",0,0,1,"-40,46166","-1,90E-16",ZNF204P,"0,6465819",ZNF204P,0,"0,007495582","-7,608945",1,1,FAUX,ZNF204P,0,"2,817144",Gene,
"0,2951902","2,788779","-4,632725",6,"0,25",4,"-40,46166","1,66E-15",ZNF205,"0,3973947",ZNF205,"1,713978","0,1006226","-7,709921","0,08653285","0,4625362",FAUX,ZNF205,11,"1,680719",TF,
"0,09034621","1,300964","-2,011035",0,1,1,"-40,46166","1,10E-17",ZNF213,"-2,435692",ZNF213,"-0,5465745","0,004237929","-7,709921","0,5846711","0,7274822",FAUX,ZNF213,14,"-3,033297",TF,
"0,160763","4,02942","-3,311603","48270,73","0,003533569",10,"-35,42729","1,80E-16",ZNF224,"0,4917872",ZNF224,"1,975955","0,01955575","-7,564541","0,04815984","0,4466006",FAUX,ZNF224,17,"2,432784",TF,
"0,3461402","3,014051","-4,847917","29150,72","0,004694836",5,"-40,46166","-2,11E-19",ZNF225,"0,5002069",ZNF225,"1,449785","0,1337682","-6,936885","0,1471183","0,4762193",FAUX,ZNF225,16,"1,530528",TF,
"0,3593844","2,33914","-4,900107",0,1,1,"-40,46166","1,36E-15",ZNF226,"0,363458",ZNF226,"0,6932536","0,143524","-7,709921","0,4881504","0,6665238",FAUX,ZNF226,12,"1,492121",TF,
"0,1636636","4,57952","-3,35444",15,"0,1666667",9,"-40,46166","-4,40E-25",ZNF229,"0,3968557",ZNF229,"1,975773","0,02058561","-5,994732","0,04818049","0,4466006",FAUX,ZNF229,9,"2,411314",TF,
"0,09059357","2,913642","-2,024492",9,"0,25",4,"-40,46166","6,48E-15",ZNF23,"0,7049701",ZNF23,"2,001596","0,004304588","-7,709921","0,0453282","0,4466006",FAUX,ZNF23,10,"3,027483",TF,
"0,2062156","3,999699","-3,826651",26999,"0,125",8,"-40,46166","1,91E-16",ZNF230,"0,5189104",ZNF230,"2,45847","0,03646787","-7,709921","0,01395303","0,3924779",FAUX,ZNF230,15,"2,164403",TF,
"0,19681","0,04717483","-3,742407",11,"0,3333333",3,"-40,46166","-4,27E-16",ZNF233,"-1,702914",ZNF233,"-1,35473","0,03290081","-7,709921","0,1755037","0,4831094",FAUX,ZNF233,18,"-2,209972",TF,
"0,8773033","3,672691","-5,883566",14607,"0,003472222",5,"-40,46166","-8,52E-16",ZNF235,"0,07354064",ZNF235,"1,792538","0,7516801","-7,516124","0,0730468","0,4526919",FAUX,ZNF235,24,"0,3186129",TF,
"0,686396","1,653387","-5,677152",0,1,1,"-40,46166","1,76E-15",ZNF236,"0,2017484",ZNF236,"0,8251234","0,4676256","-7,709921","0,4093015","0,6223054",FAUX,ZNF236,12,"0,7333532",TF,
"0,0800815","3,788881","-1,662308","65353,76","0,01265823",20,"-40,46166","-4,92E-25",ZNF239,"0,6487779",ZNF239,"2,196295","0,002831339","-6,941823","0,02807081","0,4466006",FAUX,ZNF239,35,"3,181769",TF,
"0,3867782","5,833317","-4,995105",0,1,1,"-40,46166","1,91E-15",ZNF248,"0,1776168",ZNF248,"2,06051","0,1634077","-7,709921","0,03934979","0,4466006",FAUX,ZNF248,11,"1,419856",TF,
"0,3341919","5,790828","-4,80047",15628,"0,03846154",11,"-40,46166","-2,62E-25",ZNF25,"0,4260056",ZNF25,"1,991528","0,1255374","-7,340047","0,0464229","0,4466006",FAUX,ZNF25,23,"1,564721",TF,
"0,1590571","-1,506388","-3,288864",3,"0,3333333",3,"-40,46166","7,93E-15",ZNF250,"-1,963383",ZNF250,"-1,241447","0,0190308","-7,709921","0,2144406","0,5183633",FAUX,ZNF250,11,"-2,444126",TF,
"0,1091775","2,443272","-2,457934",0,"0,01960784",2,"-40,46166","-5,38E-16",ZNF254,"0,4732272",ZNF254,"0,9697236","0,00713031","-7,333846","0,3321843","0,585302",FAUX,ZNF254,20,"2,836406",TF,
"0,2048299","3,135815","-3,817622",21290,"0,02777778",7,"-40,46166","1,00E-25",ZNF257,"0,3998684",ZNF257,"1,897384","0,03606701","-6,722008","0,05777724","0,4526919",FAUX,ZNF257,24,"2,169322",TF,
"0,3969926","5,511974","-5,030384",0,1,1,"-40,46166","-1,23E-15",ZNF26,"0,2351985",ZNF26,"1,288046","0,1715747","-7,709921","0,1977299","0,5004121",FAUX,ZNF26,8,"1,392168",TF,
"0,5550339","4,304609","-5,444573","28488,86","0,007142857",12,"-40,46166","-1,13E-25",ZNF260,"0,2660955",ZNF260,"2,693077","0,3149936","-6,923606","0,007079597","0,3561365",FAUX,ZNF260,19,"1,017597",TF,
"0,5982821","3,377179","-5,532261",0,0,1,"-40,46166","-1,58E-15",ZNF263,"-0,3324023",ZNF263,"1,29205","0,362901","-7,59388","0,1963398","0,5000792",FAUX,ZNF263,15,"-0,9203773",TF,
"0,2391024","6,085322","-4,252887",17459,"0,03448276",5,"-40,46166","5,38E-16",ZNF264,"0,2142165",ZNF264,"1,37872","0,06187698","-7,252751","0,1679811","0,4831094",FAUX,ZNF264,22,"1,921094",TF,
"0,16178","3,333366","-3,333406",3937,"0,1666667",5,"-40,46166","4,90E-25",ZNF267,"0,5401547",ZNF267,"1,858417","0,02007313","-7,261095","0,06310983","0,4526919",FAUX,ZNF267,9,"2,421873",TF,
"0,2391024","4,349861","-4,325943",986,"0,125",3,"-40,46166","-2,17E-16",ZNF268,"0,2448585",ZNF268,"0,7119897","0,06785441","-7,422583","0,4764712","0,6603917",FAUX,ZNF268,10,"1,876868",TF,
"0,1654468","2,595295","-3,370875",0,"0,09090909",2,"-39,90051","1,44E-15",ZNF275,"0,2808619",ZNF275,"0,8374431","0,02099542","-7,449125","0,4023435","0,6172374",FAUX,ZNF275,14,"2,403039",TF,
"0,292386","4,382661","-4,620233",0,1,1,"-40,46166","-1,13E-15",ZNF280C,"0,3070398",ZNF280C,"1,497447","0,09899671","-7,709921","0,1342769","0,4716499",FAUX,ZNF280C,15,"1,689081",TF,
"0,5226239","1,35658","-5,378525",2,"0,25",3,"-40,46166","5,10E-16",ZNF282,"0,3609996",ZNF282,"2,894155","0,2842644","-7,156536","0,003801804","0,3212745",FAUX,ZNF282,10,"1,085372",TF,
"0,2941594","3,835194","-4,627667",4920,"0,02173913",7,"-40,46166","4,69E-17",ZNF283,"0,4059937",ZNF283,"2,211123","0,0999608","-7,545924","0,02702735","0,4466006",FAUX,ZNF283,14,"1,684109",TF,
"0,1609503","-0,1064857","-3,31537",3,"0,3333333",3,"-40,46166","1,28E-15",ZNF296,"-1,563257",ZNF296,"-1,038655","0,01964416","-7,709921","0,2989654","0,5556161",FAUX,ZNF296,12,"-2,430902",TF,
"0,1961263","1,685046","-3,73379",0,"0,1428571",2,"-40,46166","-4,68E-16",ZNF30,"0,5766895",ZNF30,"0,5168534","0,03255704","-7,318024","0,6052585","0,7399673",FAUX,ZNF30,14,"2,214592",TF,
"0,1254124","3,688821","-2,779876",3938,"0,2",6,"-40,46166","1,59E-25",ZNF304,"0,4767551",ZNF304,"1,698648","0,01040338","-6,938666","0,08938548","0,4625362",FAUX,ZNF304,14,"2,68903",TF,
"0,1874721","4,188272","-3,632119",38,"0,02222222",4,"-40,46166","-2,95E-19",ZNF317,"0,507007",ZNF317,"1,183203","0,02877155","-6,927866","0,2367287","0,5292367",FAUX,ZNF317,17,"2,268565",TF,
"0,2214249","2,81678","-3,96082",20,"0,01724138",3,"-40,46166","7,91E-26",ZNF318,"0,4095756",ZNF318,"1,873725","0,04300598","-7,052902","0,06096833","0,4526919",FAUX,ZNF318,17,"2,090248",TF,
"0,9694923","3,184731","-5,92802",0,"0,1428571",2,"-40,46166","-1,48E-15",ZNF32,"0,02502827",ZNF32,"0,2570137","0,92825","-7,300463","0,7971682","0,8646265",FAUX,ZNF32,17,"0,09061675",TF,
"0,1169116","5,659779","-2,624529",2955,"0,25",4,"-40,46166","9,84E-16",ZNF320,"0,2997699",ZNF320,"1,820107","0,008666724","-7,709921","0,06874266","0,4526919",FAUX,ZNF320,11,"2,760786",TF,
"0,1078045","2,992439","-2,431885",11730,"0,002857143",6,"-38,25389","3,16E-16",ZNF324,"0,6654038",ZNF324,"1,757201","0,006916473","-7,480443","0,07888354","0,4609273",FAUX,ZNF324,24,"2,848114",TF,
"0,2622299","3,207815","-4,479718",123,"0,05882353",9,"-40,46166","4,86E-16",ZNF324B,"0,6386517",ZNF324B,"1,991173","0,08254771","-7,222716","0,04646185","0,4466006",FAUX,ZNF324B,21,"1,780824",TF,
"0,5369581","1,603085","-5,408181",0,"0,002325581",2,"-36,67567","3,02E-16",ZNF333,"0,1929904",ZNF333,"0,9877147","0,2975625","-7,363762","0,3232924","0,5749461",FAUX,ZNF333,13,"1,055449",TF,
"0,2391024","4,876813","-4,211956",10785,"0,1111111",10,"-40,46166","-1,59E-25",ZNF337,"0,2969608",ZNF337,"2,162608","0,05877476","-7,011052","0,03057134","0,4466006",FAUX,ZNF337,24,"1,945512",TF,
"0,6506301","2,605304","-5,622485",0,1,1,"-40,46166","3,35E-16",ZNF34,"0,1766856",ZNF34,"1,073067","0,4234055","-7,709921","0,2832412","0,5512144",FAUX,ZNF34,15,"0,8088285",TF,
"0,1437377","2,301971","-3,056115",21,"0,25",4,"-40,46166","8,37E-16",ZNF346,"0,4742783",ZNF346,"1,969816","0,01442183","-7,709921","0,04885949","0,4466006",FAUX,ZNF346,13,"2,558137",TF,
"0,06145174","2,550967","-0,9264164",14594,"0,03703704",5,"-40,46166","-1,05E-15",ZNF350,"0,7795474",ZNF350,"1,58335","0,00121577","-7,291684","0,1133417","0,4625362",FAUX,ZNF350,22,"3,483276",TF,
"0,1757539","-1,017562","-3,46722",15,"0,1666667",7,"-40,46166","-4,96E-25",ZNF37A,"-1,879049",ZNF37A,"-0,4052514","0,02357321","-6,966429","0,6852927","0,7877231",FAUX,ZNF37A,14,"-2,354109",TF,
"0,9588194","4,052214","-5,925106",1,"0,5",2,"-40,46166","4,20E-16",ZNF397,"0,04080297",ZNF397,"1,730795","0,9053439","-7,709921","0,0834883","0,4625362",FAUX,ZNF397,20,"0,1196707",TF,
"0,08252214","2,722669","-1,744475",0,"0,09090909",2,"-40,46166","-8,17E-16",ZNF404,"0,6137533",ZNF404,"0,3987926","0,003113037","-7,12919","0,690046","0,7916601",FAUX,ZNF404,9,"3,14715",TF,
"0,3004061","4,099623","-4,656238",0,1,1,"-40,46166","-5,18E-17",ZNF407,"0,25996",ZNF407,"1,954089","0,1037625","-7,709921","0,05069068","0,4475799",FAUX,ZNF407,8,"1,664881",TF,
"0,1253402","4,666888","-2,774148",3938,"0,2",5,"-40,46166","4,60E-16",ZNF415,"0,4751428",ZNF415,"2,275752","0,01033343","-7,709921","0,02286085","0,4466006",FAUX,ZNF415,13,"2,691699",TF,
"0,5697603","3,165376","-5,475611",0,1,1,"-40,46166","1,69E-15",ZNF417,"0,1901949",ZNF417,"1,087515","0,3309272","-7,709921","0,2768094","0,5501805",FAUX,ZNF417,30,"0,9842296",TF,
"0,320253","2,458909","-4,744054","19428,49","0,25",6,"-40,46166","-2,08E-25",ZNF419,"0,3086964",ZNF419,"1,941593","0,1164727","-6,842324","0,05218644","0,4526919",FAUX,ZNF419,14,"1,604545",TF,
"0,3246598","3,256623","-4,761845",0,"0,005555556",2,"-40,46166","1,31E-15",ZNF420,"-0,8933155",ZNF420,"-0,02826646","0,1192507","-7,538829","0,9774496","0,9857191",FAUX,ZNF420,12,"-1,592081",TF,
"0,1098294","-0,1682449","-2,485931",0,1,1,"-40,46166","3,19E-16",ZNF428,"0,6682574",ZNF428,"0,9491237","0,007367652","-7,709921","0,3425577","0,5912582",FAUX,ZNF428,11,"2,823789",TF,
"0,3204357","2,831869","-4,745097",1,"0,5",2,"-40,46166","1,26E-15",ZNF436,"0,2440909",ZNF436,"1,557455","0,1166336","-7,709921","0,1193625","0,4625362",FAUX,ZNF436,13,"1,603817",TF,
"0,05298884","5,491996","-0,1893529",175,"0,03125",4,"-40,46166","-1,22E-15",ZNF44,"0,7265427",ZNF44,"1,309911","5,24E-04","-7,430435","0,1902259","0,4954197",FAUX,ZNF44,21,"3,772832",TF,
"0,5586292","4,517249","-5,451595",171,"0,02777778",8,"-40,46166","-1,55E-16",ZNF442,"0,1553329",ZNF442,"1,752003","0,3185085","-7,263928","0,07977323","0,4625362",FAUX,ZNF442,14,"1,01014",TF,
"0,3029963","2,828527","-4,668387",0,1,1,"-40,46166","-6,88E-16",ZNF444,"0,3210337",ZNF444,"1,269385","0,1054266","-7,709921","0,2043039","0,5073548",FAUX,ZNF444,17,"1,656648",TF,
"0,5375583","3,68306","-5,409467",392,"0,03333333",11,"-40,46166","1,55E-16",ZNF446,"0,2904601",ZNF446,"2,129934","0,2981572","-7,263928","0,03317709","0,4466006",FAUX,ZNF446,19,"1,054133",TF,
"0,8082772","-0,8876821","-5,823535",0,1,2,"-40,46166","-1,45E-24",ZNF449,"0,1617649",ZNF449,"3,019327","0,6357027","-5,812801","0,002533366","0,3212745",FAUX,ZNF449,13,"0,4773669",TF,
"0,2391024","2,886643","-4,1229","32425,52","0,006289308",9,"-40,46166","-1,27E-24",ZNF45,"0,4483392",ZNF45,"2,980288","0,05257995","-6,544582","0,00287978","0,3212745",FAUX,ZNF45,21,"1,997799",TF,
"0,8468027","6,572963","-5,860004",0,"0,09090909",2,"-40,46166","-1,60E-17",ZNF460,"-0,0475466",ZNF460,"0,6094359","0,6995883","-7,449125","0,5422356","0,7080358",FAUX,ZNF460,18,"-0,3886646",TF,
"0,4378215","5,8003","-5,158144",0,"0,3333333",2,"-40,46166","8,55E-16",ZNF462,"0,257104",ZNF462,"1,050304","0,2053569","-6,907507","0,2935782","0,5531549",FAUX,ZNF462,23,"1,287423",TF,
"0,154794","2,465883","-3,229615","80243,15","0,003610108",10,"-34,51965","1,08E-24",ZNF467,"0,5572161",ZNF467,"1,78451","0,01773005","-6,884741","0,07434081","0,454432",FAUX,ZNF467,24,"2,473502",TF,
"0,2928386","1,920568","-4,622634",1,"0,5",2,"-40,46166","5,67E-16",ZNF468,"-1,414321",ZNF468,"-1,835949","0,09930701","-7,709921","0,06636527","0,4526919",FAUX,ZNF468,10,"-1,687476",TF,
"0,9349187","3,308118","-5,916217",0,1,1,"-40,46166","-1,74E-11",ZNF469,"-0,06977655",ZNF469,"-2,195786","0,8568518","-7,709921","0,02810728","0,4466006",FAUX,ZNF469,17,"-0,1815529",TF,
"0,1784421","0,9093706","-3,509796",2955,"0,25",5,"-40,46166","4,51E-24",ZNF474,"0,8869785",ZNF474,"2,146201","0,02481453","-6,895522","0,03185694","0,4466006",FAUX,ZNF474,10,"2,332246",TF,
"0,8011484","-7,163593","-5,816975",18508,"0,1",10,"-40,46166","-3,96E-17",ZNF483,"-0,1820877",ZNF483,"2,00012","0,6256619","-7,709921","0,0454873","0,4466006",FAUX,ZNF483,18,"-0,4916442",TF,
"0,1961231","4,266603","-3,733536","25047,32","0,03225806",15,"-40,46166","-1,75E-24",ZNF485,"0,4067504",ZNF485,"2,209783","0,03254696","-7,274281","0,02712024","0,4466006",FAUX,ZNF485,19,"2,214728",TF,
"0,2131132","-0,3495302","-3,884756",2955,"0,02173913",5,"-40,46166","4,46E-16",ZNF486,"-1,569528",ZNF486,"-1,053488","0,03916156","-7,613628","0,2921175","0,5531549",FAUX,ZNF486,16,"-2,132536",TF,
"0,9650767","3,903783","-5,926969",0,1,1,"-40,46166","1,63E-16",ZNF487,"0,01776003",ZNF487,"2,611282","0,9192263","-7,709921","0,009020339","0,357353",FAUX,ZNF487,11,"0,1020516",TF,
"0,2212593","4,061253","-3,95749","7197,633","0,01923077",10,"-40,46166","-6,28E-16",ZNF492,"0,3448067",ZNF492,"1,733374","0,04282966","-7,122541","0,08302921","0,4625362",FAUX,ZNF492,14,"2,092114",TF,
"0,2252016","0,2003023","-3,990631",0,"0,3333333",2,"-40,46166","-2,32E-24",ZNF493,"0,549897",ZNF493,"0,8153638","0,04461874","-6,907507","0,4148641","0,6251808",FAUX,ZNF493,20,"2,073491",TF,
"0,5987845","5,104845","-5,533108",15,"0,1666667",7,"-40,46166","-1,20E-25",ZNF497,"0,2485409",ZNF497,"2,208317","0,3634101","-6,966429","0,02722221","0,4466006",FAUX,ZNF497,17,"0,9193912",TF,
"0,3296233","4,186123","-4,780897",0,1,1,"-40,46166","4,77E-16",ZNF501,"0,2655984",ZNF501,"1,812925","0,1223071","-7,709921","0,06984345","0,4526919",FAUX,ZNF501,14,"1,578637",TF,
"0,8622708","3,479916","-5,873217",0,1,1,"-40,46166","-9,37E-16",ZNF512,"0,06579166",ZNF512,"0,4165075","0,7273616","-7,709921","0,6770387","0,7820059",FAUX,ZNF512,17,"0,3510958",TF,
"0,07199109","5,686561","-1,436154","11513,85","0,1428571",7,"-40,46166","6,18E-16",ZNF513,"0,590995",ZNF513,"2,594388","0,002181932","-7,709921","0,009475954","0,357353",FAUX,ZNF513,15,"3,275991",TF,
"0,2002336","5,11063","-3,778933",1,"0,5",2,"-40,46166","6,38E-09",ZNF514,"0,4948937",ZNF514,"1,535777","0,03440052","-7,709921","0,1245932","0,4626637",FAUX,ZNF514,17,"2,190304",TF,
"0,0481758","4,893058","0,1839034",4920,"0,1666667",6,"-40,46166","1,63E-14",ZNF516,"0,5405685",ZNF516,"1,801163","3,43E-04","-7,709921","0,07167719","0,4526919",FAUX,ZNF516,13,"3,915786",TF,
"0,1406435","3,340926","-3,002704",3938,"0,2",5,"-40,46166","2,89E-09",ZNF517,"0,5232085",ZNF517,"1,724355","0,01353654","-7,709921","0,08464375","0,4625362",FAUX,ZNF517,15,"2,583798",TF,
"0,2391024","0,9249101","-4,34167",0,"0,09090909",1,"-40,46166","-7,65E-16",ZNF518B,"0,4492226",ZNF518B,"0,8575088","0,06921997","-7,709921","0,3911638","0,6112937",FAUX,ZNF518B,12,"1,867234",TF,
"0,1501137","5,196898","-3,17005",0,"0,09090909",2,"-40,46166","8,55E-17",ZNF519,"0,518882",ZNF519,"0,9104895","0,01651435","-7,449125","0,3625644","0,600041",FAUX,ZNF519,8,"2,502786",TF,
"0,375595","5,429538","-4,958877",986,"0,5",2,"-40,46166","2,85E-10",ZNF528,"0,2439506",ZNF528,"1,846306","0,1554786","-7,709921","0,0648478","0,4526919",FAUX,ZNF528,11,"1,447795",TF,
"0,2391024","2,799532","-4,2196","4490,085","0,1666667",6,"-40,46166","2,52E-15",ZNF530,"0,5309289",ZNF530,"1,687629","0,05934131","-7,709921","0,09148253","0,4625362",FAUX,ZNF530,15,"1,940971",TF,
"0,4467014","1,037129","-5,184311",0,"0,09090909",2,"-40,46166","4,01E-16",ZNF544,"0,377354",ZNF544,"1,372937","0,2132023","-7,12919","0,169772","0,4831094",FAUX,ZNF544,19,"1,264999",TF,
"0,1330974","3,180529","-2,8906",255,"0,1428571",7,"-40,46166","-2,51E-15",ZNF552,"0,5986193",ZNF552,"1,844636","0,01185496","-7,709921","0,06509051","0,4526919",FAUX,ZNF552,20,"2,637097",TF,
"0,4557708","5,022337","-5,209873",0,1,1,"-40,46166","2,80E-16",ZNF554,"0,2760676",ZNF554,"1,385247","0,2212119","-7,709921","0,165977","0,4805217",FAUX,ZNF554,15,"1,242734",TF,
"0,1130495","3,419229","-2,556518",0,"0,2",2,"-40,46166","2,62E-25",ZNF555,"0,482491",ZNF555,"1,137542","0,008002407","-7,184926","0,2553117","0,538241",FAUX,ZNF555,9,"2,791816",TF,
"0,09609185","4,061291","-2,163393",0,"0,06666667",2,"-40,46166","2,12E-17",ZNF559,"0,4887799",ZNF559,"1,359838","0,005058026","-7,514291","0,1738813","0,4831094",FAUX,ZNF559,12,"2,967076",TF,
"0,09242238","3,708253","-2,082608","13453,97","0,1666667",6,"-40,46166","5,00E-16",ZNF561,"0,5380954",ZNF561,"2,098738","0,004604898","-7,709921","0,03583996","0,4466006",FAUX,ZNF561,14,"3,002298",TF,
"0,8737961","1,706311","-5,881088",0,"0,2",2,"-40,46166","1,51E-24",ZNF567,"0,1030467",ZNF567,"1,342143","0,7456149","-7,01294","0,1795495","0,4908786",FAUX,ZNF567,16,"0,326681",TF,
"0,2286038","3,389861","-4,014601","11044,84","0,03703704",9,"-40,46166","-4,65E-16",ZNF569,"0,4826279",ZNF569,"2,213032","0,04596149","-7,568198","0,02689544","0,4466006",FAUX,ZNF569,16,"2,059938",TF,
"0,3790344","2,877303","-4,968993","9000,262","0,125",8,"-40,46166","-1,27E-15",ZNF570,"0,2756648",ZNF570,"1,660186","0,1576479","-7,709921","0,09687711","0,4625362",FAUX,ZNF570,20,"1,440042",TF,
"0,2044729","2,126698","-3,814431","8034,305","0,125",8,"-40,46166","-1,48E-15",ZNF571,"0,4680479",ZNF571,"2,367155","0,03592641","-7,709921","0,0179254","0,4360629",FAUX,ZNF571,17,"2,171058",TF,
"0,2070077","2,524254","-3,831712",0,"0,02941176",2,"-40,46166","9,45E-16",ZNF573,"0,4389278",ZNF573,"1,216734","0,03669461","-7,45549","0,2237055","0,5196708",FAUX,ZNF573,18,"2,161642",TF,
"0,2102849","0,6331401","-3,856518",0,"0,2",2,"-40,46166","-7,36E-16",ZNF575,"0,7561949",ZNF575,"0,3668553","0,03782746","-6,803324","0,7137269","0,8085877",FAUX,ZNF575,20,"2,148068",TF,
"0,07748668","2,290957","-1,561159","6455,195","0,003333333",4,"-35,02167","-3,13E-16",ZNF576,"0,6083701",ZNF576,"1,586585","0,002519677","-7,185341","0,1126066","0,4625362",FAUX,ZNF576,10,"3,224098",TF,
"0,5069151","4,807965","-5,341917",0,1,1,"-40,46166","6,79E-16",ZNF577,"0,2013733",ZNF577,"1,593982","0,2688664","-7,709921","0,1109401","0,4625362",FAUX,ZNF577,14,"1,121276",TF,
"0,3173218","-0,5335643","-4,732321",16560,"0,02439024",9,"-40,46166","-1,16E-24",ZNF578,"0,3143304",ZNF578,"2,02294","0,1146795","-6,685313","0,04307935","0,4466006",FAUX,ZNF578,24,"1,61272",TF,
"0,9763535","0,4998911","-5,9294",10736,"0,02777778",4,"-40,46166","3,08E-16",ZNF579,"-0,02089262",ZNF579,"1,563892","0,9422249","-7,287427","0,1178429","0,4625362",FAUX,ZNF579,12,"-0,07293117",TF,
"0,4898645","0,9196131","-5,300925",0,1,1,"-40,46166","9,68E-16",ZNF581,"0,5686607",ZNF581,"1,516637","0,2528372","-7,709921","0,1293584","0,4647886",FAUX,ZNF581,19,"1,160245",TF,
"0,3942894","1,976138","-5,018911",3,"0,3333333",4,"-40,46166","-2,07E-25",ZNF585A,"0,2874479",ZNF585A,"1,958212","0,1688686","-6,819202","0,0502051","0,4466006",FAUX,ZNF585A,15,"1,401226",TF,
"0,2593913","1,609435","-4,464931",0,"0,1428571",2,"-40,46166","-2,18E-16",ZNF585B,"0,4677769",ZNF585B,"1,423831","0,08099656","-7,318024","0,1544954","0,4762193",FAUX,ZNF585B,17,"1,790246",TF,
"0,09222055","3,273657","-2,058739",0,"0,003205128",2,"-35,28879","8,70E-17",ZNF586,"0,548916",ZNF586,"1,4737","0,004479067","-7,466096","0,1405624","0,4722748",FAUX,ZNF586,19,"3,012657",TF,
"0,1807855","4,060485","-3,560674","17972,2","0,004672897",7,"-34,17418","1,83E-25",ZNF587,"0,3979928",ZNF587,"2,332811","0,02638706","-7,173507","0,01965806","0,4466006",FAUX,ZNF587,11,"2,305919",TF,
"0,2224841","5,72516","-3,969011","25332,76","0,004132231",14,"-34,29813","4,99E-25",ZNF592,"0,3424846",ZNF592,"2,195434","0,04344292","-6,531734","0,02813248","0,4466006",FAUX,ZNF592,21,"2,085654",TF,
"0,09842503","4,224356","-2,221413",7860,"0,1111111",9,"-40,46166","-3,09E-15",ZNF596,"0,8501392",ZNF596,"1,964895","0,005411168","-7,709921","0,0494264","0,4466006",FAUX,ZNF596,19,"2,941622",TF,
"0,120406","2,961386","-2,700373",0,1,1,"-40,46166","1,09E-15",ZNF597,"-1,640217",ZNF597,"0,1619775","0,009474223","-7,709921","0,8713236","0,9223959",FAUX,ZNF597,17,"-2,725909",TF,
"0,2743773","0,9104699","-4,538724",0,1,1,"-40,46166","1,17E-15",ZNF598,"0,3753246",ZNF598,"1,60371","0,08906377","-7,709921","0,108778","0,4625362",FAUX,ZNF598,15,"1,742798",TF,
"0,8847911","4,912188","-5,888258",986,"0,04166667",3,"-40,46166","-8,68E-16",ZNF600,"0,05424459",ZNF600,"2,024122","0,763655","-7,610918","0,0429576","0,4466006",FAUX,ZNF600,19,"0,3027453",TF,
"0,7630279","4,733296","-5,776536",0,1,1,"-40,46166","1,35E-15",ZNF606,"0,1410531",ZNF606,"2,00965","0,5705709","-7,709921","0,04446823","0,4466006",FAUX,ZNF606,15,"0,5719352",TF,
"0,2047585","2,778374","-3,816928",28,"0,125",10,"-40,46166","-1,66E-24",ZNF609,"0,5387074",ZNF609,"2,92233","0,03603637","-6,517456","0,003474235","0,3212745",FAUX,ZNF609,11,"2,1697",TF,
"0,4314277","2,980278","-5,139446",15,"0,1666667",7,"-40,46166","-1,31E-24",ZNF616,"0,2772886",ZNF616,"1,71574","0,1999587","-6,966429","0,08620969","0,4625362",FAUX,ZNF616,16,"1,30323",TF,
"0,4690415","3,907361","-5,246255",32718,"0,1666667",6,"-40,46166","9,39E-16",ZNF618,"0,236139",ZNF618,"2,579541","0,2332402","-7,709921","0,009893161","0,357353",FAUX,ZNF618,16,"1,210398",TF,
"0,04618007","3,317718","0,3865163","27479,16","0,008474576",10,"-40,46166","-4,96E-19",ZNF621,"0,5461381",ZNF621,"2,074463","2,72E-04","-7,146306","0,03803629","0,4466006",FAUX,ZNF621,16,"3,992517",TF,
