"data.key.column","interaction","likelihood","mor","name","selected","shared interaction","shared name","source","state","target"
"356142","interacts with","1","0.2601986","ZNF37A (interacts with) RPS6KA3","false","interacts with","ZNF37A (interacts with) RPS6KA3","ZNF37A","activation","RPS6KA3"
"356145","interacts with","1","0.3857367","ZNF37A (interacts with) AKR1E2","false","interacts with","ZNF37A (interacts with) AKR1E2","ZNF37A","activation","AKR1E2"
"356148","interacts with","1","-0.0134693","ZNF382 (interacts with) ZNF320","false","interacts with","ZNF382 (interacts with) ZNF320","ZNF382","inhibition","ZNF320"
"356151","interacts with","1","-0.1749871","ZNF383 (interacts with) MARVELD2","false","interacts with","ZNF383 (interacts with) MARVELD2","ZNF383","inhibition","MARVELD2"
"356154","interacts with","1","0.3348879","ZNF384 (interacts with) S1PR1","false","interacts with","ZNF384 (interacts with) S1PR1","ZNF384","activation","S1PR1"
"356157","interacts with","1","-0.1643546","ZNF394 (interacts with) GLIPR1L2","false","interacts with","ZNF394 (interacts with) GLIPR1L2","ZNF394","inhibition","GLIPR1L2"
"356160","interacts with","1","-0.02325922","ZNF394 (interacts with) TIMM22","false","interacts with","ZNF394 (interacts with) TIMM22","ZNF394","inhibition","TIMM22"
"356163","interacts with","1","0.4605256","ZNF394 (interacts with) NEDD4L","false","interacts with","ZNF394 (interacts with) NEDD4L","ZNF394","activation","NEDD4L"
"356166","interacts with","1","0.4781526","ZNF394 (interacts with) HSF5","false","interacts with","ZNF394 (interacts with) HSF5","ZNF394","activation","HSF5"
"356169","interacts with","1","0.5487262","ZNF394 (interacts with) TAF7","false","interacts with","ZNF394 (interacts with) TAF7","ZNF394","activation","TAF7"
"356172","interacts with","1","0.6839594","ZNF394 (interacts with) TET1","false","interacts with","ZNF394 (interacts with) TET1","ZNF394","activation","TET1"
"356175","interacts with","1","0.5642407","ZNF395 (interacts with) ZNF570","false","interacts with","ZNF395 (interacts with) ZNF570","ZNF395","activation","ZNF570"
"356178","interacts with","1","-0.01388818","ZNF396 (interacts with) ACHE","false","interacts with","ZNF396 (interacts with) ACHE","ZNF396","inhibition","ACHE"
"356181","interacts with","1","0.2107297","ZNF396 (interacts with) ZNF35","false","interacts with","ZNF396 (interacts with) ZNF35","ZNF396","activation","ZNF35"
"356184","interacts with","1","0.9985408","ZNF397 (interacts with) MRPS24","false","interacts with","ZNF397 (interacts with) MRPS24","ZNF397","activation","MRPS24"
"356187","interacts with","1","0.3090214","ZNF397 (interacts with) DPP8","false","interacts with","ZNF397 (interacts with) DPP8","ZNF397","activation","DPP8"
"356190","interacts with","1","0.3745924","ZNF397 (interacts with) GNB5","false","interacts with","ZNF397 (interacts with) GNB5","ZNF397","activation","GNB5"
"356193","interacts with","1","0.491899","ZNF397 (interacts with) SOD2","false","interacts with","ZNF397 (interacts with) SOD2","ZNF397","activation","SOD2"
"356196","interacts with","1","-0.03834859","ZNF397 (interacts with) VAT1","false","interacts with","ZNF397 (interacts with) VAT1","ZNF397","inhibition","VAT1"
"356199","interacts with","1","-0.002426018","ZNF397 (interacts with) VPS53","false","interacts with","ZNF397 (interacts with) VPS53","ZNF397","inhibition","VPS53"
"356202","interacts with","1","0.6387973","ZNF397 (interacts with) RAB33A","false","interacts with","ZNF397 (interacts with) RAB33A","ZNF397","activation","RAB33A"
"356205","interacts with","1","-0.06837915","ZNF397 (interacts with) MYO1H","false","interacts with","ZNF397 (interacts with) MYO1H","ZNF397","inhibition","MYO1H"
"356208","interacts with","1","0.1599064","ZNF397 (interacts with) NUTF2","false","interacts with","ZNF397 (interacts with) NUTF2","ZNF397","activation","NUTF2"
"356211","interacts with","1","0.1169781","ZNF397 (interacts with) FANCB","false","interacts with","ZNF397 (interacts with) FANCB","ZNF397","activation","FANCB"
"356214","interacts with","1","0.7137644","ZNF397 (interacts with) HMBOX1","false","interacts with","ZNF397 (interacts with) HMBOX1","ZNF397","activation","HMBOX1"
"356217","interacts with","1","-0.02909481","ZNF397 (interacts with) B4GALNT4","false","interacts with","ZNF397 (interacts with) B4GALNT4","ZNF397","inhibition","B4GALNT4"
"356220","interacts with","1","-0.1021315","ZNF397 (interacts with) GTSE1","false","interacts with","ZNF397 (interacts with) GTSE1","ZNF397","inhibition","GTSE1"
"356223","interacts with","1","0.94044","ZNF397 (interacts with) HDHD3","false","interacts with","ZNF397 (interacts with) HDHD3","ZNF397","activation","HDHD3"
"356226","interacts with","1","0.1139477","ZNF397 (interacts with) HTR1F","false","interacts with","ZNF397 (interacts with) HTR1F","ZNF397","activation","HTR1F"
"356229","interacts with","1","-0.2004945","ZNF397 (interacts with) RAB31","false","interacts with","ZNF397 (interacts with) RAB31","ZNF397","inhibition","RAB31"
"356232","interacts with","1","0.9660101","ZNF397 (interacts with) DNAJC15","false","interacts with","ZNF397 (interacts with) DNAJC15","ZNF397","activation","DNAJC15"
"356235","interacts with","1","0.610548","ZNF397 (interacts with) KCNQ1","false","interacts with","ZNF397 (interacts with) KCNQ1","ZNF397","activation","KCNQ1"
"356238","interacts with","1","0.152849","ZNF397 (interacts with) NMNAT1","false","interacts with","ZNF397 (interacts with) NMNAT1","ZNF397","activation","NMNAT1"
"356241","interacts with","1","0.3135417","ZNF397 (interacts with) ZNF431","false","interacts with","ZNF397 (interacts with) ZNF431","ZNF397","activation","ZNF431"
"356244","interacts with","1","-0.4148273","ZNF398 (interacts with) SLC25A29","false","interacts with","ZNF398 (interacts with) SLC25A29","ZNF398","inhibition","SLC25A29"
"356247","interacts with","1","-0.1301124","ZNF398 (interacts with) TRIB1","false","interacts with","ZNF398 (interacts with) TRIB1","ZNF398","inhibition","TRIB1"
"356250","interacts with","1","0.9999499","ZNF404 (interacts with) ZNF229","false","interacts with","ZNF404 (interacts with) ZNF229","ZNF404","activation","ZNF229"
"356253","interacts with","1","0.6369813","ZNF407 (interacts with) ANKS6","false","interacts with","ZNF407 (interacts with) ANKS6","ZNF407","activation","ANKS6"
"356256","interacts with","1","-0.4931504","ZNF407 (interacts with) KIF14","false","interacts with","ZNF407 (interacts with) KIF14","ZNF407","inhibition","KIF14"
"356259","interacts with","1","0.8912292","ZNF407 (interacts with) TXLNA","false","interacts with","ZNF407 (interacts with) TXLNA","ZNF407","activation","TXLNA"
"356262","interacts with","1","0.7652771","ZNF407 (interacts with) ZNF324","false","interacts with","ZNF407 (interacts with) ZNF324","ZNF407","activation","ZNF324"
"356265","interacts with","1","0.8153245","ZNF407 (interacts with) ZNF432","false","interacts with","ZNF407 (interacts with) ZNF432","ZNF407","activation","ZNF432"
"356268","interacts with","1","-0.8398373","ZNF407 (interacts with) TOE1","false","interacts with","ZNF407 (interacts with) TOE1","ZNF407","inhibition","TOE1"
"356271","interacts with","1","0.1322296","ZNF407 (interacts with) CHMP5","false","interacts with","ZNF407 (interacts with) CHMP5","ZNF407","activation","CHMP5"
"356274","interacts with","1","0.4637841","ZNF407 (interacts with) UNC5A","false","interacts with","ZNF407 (interacts with) UNC5A","ZNF407","activation","UNC5A"
"356277","interacts with","1","0.8548884","ZNF410 (interacts with) ZNF79","false","interacts with","ZNF410 (interacts with) ZNF79","ZNF410","activation","ZNF79"
"356280","interacts with","1","-0.005485175","ZNF414 (interacts with) ST6GALNAC4","false","interacts with","ZNF414 (interacts with) ST6GALNAC4","ZNF414","inhibition","ST6GALNAC4"
"356283","interacts with","1","0.7137644","ZNF415 (interacts with) LRRC36","false","interacts with","ZNF415 (interacts with) LRRC36","ZNF415","activation","LRRC36"
"356286","interacts with","1","-0.03606901","ZNF415 (interacts with) PLXNA2","false","interacts with","ZNF415 (interacts with) PLXNA2","ZNF415","inhibition","PLXNA2"
"356289","interacts with","1","-0.6127154","ZNF415 (interacts with) CPPED1","false","interacts with","ZNF415 (interacts with) CPPED1","ZNF415","inhibition","CPPED1"
"356292","interacts with","1","-0.9499371","ZNF415 (interacts with) RAB30","false","interacts with","ZNF415 (interacts with) RAB30","ZNF415","inhibition","RAB30"
"356295","interacts with","1","0.9955645","ZNF415 (interacts with) RC3H2","false","interacts with","ZNF415 (interacts with) RC3H2","ZNF415","activation","RC3H2"
"356298","interacts with","1","0.7671628","ZNF415 (interacts with) ZBTB8OS","false","interacts with","ZNF415 (interacts with) ZBTB8OS","ZNF415","activation","ZBTB8OS"
"356301","interacts with","1","0.9998063","ZNF415 (interacts with) EPC2","false","interacts with","ZNF415 (interacts with) EPC2","ZNF415","activation","EPC2"
"356304","interacts with","1","-0.06371162","ZNF415 (interacts with) WFS1","false","interacts with","ZNF415 (interacts with) WFS1","ZNF415","inhibition","WFS1"
"356307","interacts with","1","-0.001816842","ZNF415 (interacts with) ZNF250","false","interacts with","ZNF415 (interacts with) ZNF250","ZNF415","inhibition","ZNF250"
"356310","interacts with","1","0.7248971","ZNF415 (interacts with) ZNF419","false","interacts with","ZNF415 (interacts with) ZNF419","ZNF415","activation","ZNF419"
"356313","interacts with","1","0.4899342","ZNF415 (interacts with) LIMK1","false","interacts with","ZNF415 (interacts with) LIMK1","ZNF415","activation","LIMK1"
"356316","interacts with","1","0.9631893","ZNF415 (interacts with) CLIP3","false","interacts with","ZNF415 (interacts with) CLIP3","ZNF415","activation","CLIP3"
"356319","interacts with","1","0.9781845","ZNF415 (interacts with) LRCH1","false","interacts with","ZNF415 (interacts with) LRCH1","ZNF415","activation","LRCH1"
"356322","interacts with","1","0.3623591","ZNF416 (interacts with) CLUAP1","false","interacts with","ZNF416 (interacts with) CLUAP1","ZNF416","activation","CLUAP1"
"356325","interacts with","1","-0.1290911","ZNF417 (interacts with) NUDT12","false","interacts with","ZNF417 (interacts with) NUDT12","ZNF417","inhibition","NUDT12"
"356328","interacts with","1","-0.9494631","ZNF417 (interacts with) RHBDD1","false","interacts with","ZNF417 (interacts with) RHBDD1","ZNF417","inhibition","RHBDD1"
"356331","interacts with","1","0.9366934","ZNF418 (interacts with) ZNF45","false","interacts with","ZNF418 (interacts with) ZNF45","ZNF418","activation","ZNF45"
"356334","interacts with","1","0.9767037","ZNF419 (interacts with) DDX56","false","interacts with","ZNF419 (interacts with) DDX56","ZNF419","activation","DDX56"
"356337","interacts with","1","0.1683352","ZNF419 (interacts with) SLC2A14","false","interacts with","ZNF419 (interacts with) SLC2A14","ZNF419","activation","SLC2A14"
"356340","interacts with","1","-0.6354424","ZNF419 (interacts with) FCGRT","false","interacts with","ZNF419 (interacts with) FCGRT","ZNF419","inhibition","FCGRT"
"356343","interacts with","1","0.1457072","ZNF419 (interacts with) FOXP3","false","interacts with","ZNF419 (interacts with) FOXP3","ZNF419","activation","FOXP3"
"356346","interacts with","1","0.4243082","ZNF419 (interacts with) PPP1R12A","false","interacts with","ZNF419 (interacts with) PPP1R12A","ZNF419","activation","PPP1R12A"
"356349","interacts with","1","0.9998615","ZNF419 (interacts with) ZNF32","false","interacts with","ZNF419 (interacts with) ZNF32","ZNF419","activation","ZNF32"
"356352","interacts with","1","0.278393","ZNF419 (interacts with) TMEM185A","false","interacts with","ZNF419 (interacts with) TMEM185A","ZNF419","activation","TMEM185A"
"356355","interacts with","1","-0.9952122","ZNF419 (interacts with) CA4","false","interacts with","ZNF419 (interacts with) CA4","ZNF419","inhibition","CA4"
"356358","interacts with","1","0.08248698","ZNF419 (interacts with) TRIM17","false","interacts with","ZNF419 (interacts with) TRIM17","ZNF419","activation","TRIM17"
"356361","interacts with","1","0.7248971","ZNF419 (interacts with) ZNF415","false","interacts with","ZNF419 (interacts with) ZNF415","ZNF419","activation","ZNF415"
"356364","interacts with","1","0.7089129","ZNF419 (interacts with) SNX24","false","interacts with","ZNF419 (interacts with) SNX24","ZNF419","activation","SNX24"
"356367","interacts with","1","0.8001655","ZNF419 (interacts with) CCDC122","false","interacts with","ZNF419 (interacts with) CCDC122","ZNF419","activation","CCDC122"
"356370","interacts with","1","-0.007721062","ZNF419 (interacts with) TEAD4","false","interacts with","ZNF419 (interacts with) TEAD4","ZNF419","inhibition","TEAD4"
"356373","interacts with","1","0.1189416","ZNF419 (interacts with) KIF5B","false","interacts with","ZNF419 (interacts with) KIF5B","ZNF419","activation","KIF5B"
"356376","interacts with","1","0.998954","ZNF420 (interacts with) ZNF260","false","interacts with","ZNF420 (interacts with) ZNF260","ZNF420","activation","ZNF260"
"356379","interacts with","1","0.7488328","ZNF426 (interacts with) ZNF45","false","interacts with","ZNF426 (interacts with) ZNF45","ZNF426","activation","ZNF45"
"356382","interacts with","1","-0.9919573","ZNF428 (interacts with) ABCC3","false","interacts with","ZNF428 (interacts with) ABCC3","ZNF428","inhibition","ABCC3"
"356385","interacts with","1","-0.02745541","ZNF430 (interacts with) PBK","false","interacts with","ZNF430 (interacts with) PBK","ZNF430","inhibition","PBK"
"356388","interacts with","1","-0.1518819","ZNF430 (interacts with) ZNF213","false","interacts with","ZNF430 (interacts with) ZNF213","ZNF430","inhibition","ZNF213"
"356391","interacts with","1","0.3135417","ZNF431 (interacts with) ZNF397","false","interacts with","ZNF431 (interacts with) ZNF397","ZNF431","activation","ZNF397"
"356394","interacts with","1","0.8153245","ZNF432 (interacts with) ZNF407","false","interacts with","ZNF432 (interacts with) ZNF407","ZNF432","activation","ZNF407"
"356397","interacts with","1","-0.1450798","ZNF432 (interacts with) MARVELD2","false","interacts with","ZNF432 (interacts with) MARVELD2","ZNF432","inhibition","MARVELD2"
"356400","interacts with","1","0.2778628","ZNF433 (interacts with) ZNF480","false","interacts with","ZNF433 (interacts with) ZNF480","ZNF433","activation","ZNF480"
"356403","interacts with","1","0.827342","ZNF436 (interacts with) ZBTB47","false","interacts with","ZNF436 (interacts with) ZBTB47","ZNF436","activation","ZBTB47"
"356406","interacts with","1","-0.8112997","ZNF436 (interacts with) MID2","false","interacts with","ZNF436 (interacts with) MID2","ZNF436","inhibition","MID2"
"356409","interacts with","1","-0.9842702","ZNF436 (interacts with) SPTAN1","false","interacts with","ZNF436 (interacts with) SPTAN1","ZNF436","inhibition","SPTAN1"
"356412","interacts with","1","0.3520939","ZNF439 (interacts with) ASAH2B","false","interacts with","ZNF439 (interacts with) ASAH2B","ZNF439","activation","ASAH2B"
"356415","interacts with","1","-0.01975891","ZNF44 (interacts with) SYF2","false","interacts with","ZNF44 (interacts with) SYF2","ZNF44","inhibition","SYF2"
"356418","interacts with","1","0.1229512","ZNF44 (interacts with) ZNF469","false","interacts with","ZNF44 (interacts with) ZNF469","ZNF44","activation","ZNF469"
