	2260553_BL	2283265_BL	2480485_BL	2151503_BL	2010157_BL	2150901_BL	2210551_BL	2292915_BL	2382431_BL	2498789_BL	2512641_BL	2583919_BL	2616045_BL	4235533_BL
SLC35B4	0.02483265	0.02672978	0.1184378	0.03058591	0.02604649	0.02416407	0.03112044	0.1373497	0.04135592	0.02335909	0.9776061	0.09038157	0.02578011	0.7785755
SLC35C1	0.007455443	0.07787456	0.008804356	0.004789828	0.03847271	0.0115023	0.04202447	0.04108323	0.2577168	0.04102184	0.0292865	0.0691359	0.2076838	0.689351
SLC35C2	0.1286604	0.135384	0.00586393	0.01741387	0.04409708	0.159173	0.1066511	0.08148675	0.04198959	1.439048	0.1610636	0.5661906	0.1881635	3.363404
SLC35D1	0.01112881	0.04480036	0.00971297	0.1314584	0.09180948	0.01577349	0.03433191	0.02345706	0.06542937	0.5616438	0.02415865	0.2524242	0.2379427	1.828975
SLC35D2	0.01120015	0.005412771	0.04828925	0.1771321	0.01955665	0.03045838	0.03867657	0.07085292	0.7894765	0.01542577	0.06403881	0.01961055	0.01101203	0.1892975
SLC35D3	1.387328e-05	2.977765e-05	0	0	0	0.0003822134	0	0.0001083055	0.0002728385	0	0.000240823	2.591498e-05	2.646933e-05	0
SLC35E1	0.08514625	0.04740601	0.01669262	0.01157945	0.4412697	0.02704003	0.03524875	0.01764355	0.1570659	0.02025128	0.007821713	0.03015456	0.02663265	0.8691583
SLC35E3	0.01316065	0.003959707	0.002804118	0.03514979	0.02431551	0.01894811	0.01016118	0.01548081	0.07778616	0.002979449	0.008221084	0.001869578	0.006893177	0.2811099
SLC35E4	0.000523812	0.0008383152	1.156176e-05	0.0001056853	0.0001314969	0.000129394	0.0005354594	0.001461188	0.005780076	0.001602256	0.0005461501	2.720417e-05	4.205958e-05	0.003307229
SLC35F1	0	0	0	0	0	0.0003619522	0	0.0006858926	0	2.938301e-06	0	0	2.14506e-05	0
SLC35F2	0.01128672	9.048975e-06	0.006396227	1.338998e-05	0.08892327	0.002147484	0.005881516	0.01484711	0.07957417	0.001757317	0.01014467	0.01457535	0.09132348	0.1957624
SLC35F3	0.000582875	7.164283e-06	0	0	0	0.0007136769	8.99104e-06	0.002954211	0	6.112231e-06	1.514121e-05	0	0.0007605478	0
SLC35F4	7.53969e-05	1.204467e-05	6.011716e-05	0.0001975538	0.0003495541	0.007136769	9.537924e-06	0	0.0001113881	1.892967e-05	0.0001174942	0.0007914081	0.009704122	0.00131348
SLC35F5	0.07213496	0.0135155	0.1490215	7.418152	0.2090507	0.5098032	0.06352747	0.07505522	0.2046656	0.05563345	0.04196725	0.1185176	0.4394202	0.5247317
SLC36A1	0.01058338	0.005301999	0.03758379	0.2548343	0.04545426	0.3073569	0.06525029	0.2726534	1.822369	0.003681744	0.04932666	0.06301098	0.1023037	0.5693479
SLC36A2	0	9.30647e-06	0	0	0	0	0.0005345159	0	0.0005145028	0	0	0	8.011062e-05	0
SLC36A3	0.0005489886	0.001636624	2.320759e-05	0.2471911	0.008490496	0.007045185	0.0001633086	0.0005829107	0.01594959	0.001314425	0.00152488	0.0001049744	0.01499251	0.002128017
SLC36A4	0.001545414	0.01314951	0.009699528	0.01089601	0.1046734	0.03497678	0.02981905	2.347614	1.81105	0.03974225	0.01117694	0.1604556	0.00513021	1.345053
SLC37A1	0.07356031	0.01629217	0.281916	0.00396357	0.6422994	0.04508471	0.5326131	0.07481963	2.378032	0.1493727	0.01007135	0.1184998	0.3302488	1.148681
SLC37A2	0.1109375	0.005877735	0.0003769288	0.0001029446	0.003701079	0.006678939	0.04234529	0.02731668	0.4692661	0.1020771	0.001076986	0.001998332	0.04753171	0.03654029
SLC37A3	0.002808207	0.004700171	0.05024929	0.01496521	0.03264565	0.01009632	0.00813105	0.1446868	0.03481816	0.05027707	0.00416681	0.04794049	0.02173941	0.05745251
SLC37A4	0.023305	0.00601986	0.02771881	0.09060442	0.2534358	0.01746581	0.3392255	0.01612753	0.02195957	0.02214484	0.2925926	0.2856225	0.002771943	0.1746683
SLC38A10	0.2044198	0.005524739	0.3815127	0.3098838	0.01681873	0.0635933	0.6802152	0.1041382	1.089127	0.2265941	1.195822	1.455464	0.06786228	0.4900198
SLC38A11	2.455707e-05	3.093771e-05	0.001409199	0.002270746	3.749677e-05	0.001206421	0.000198202	5.104479e-05	0	0.01114458	0.00701968	2.95162e-05	3.603227e-05	0
SLC38A1	1.621064	0.1462259	0.2764237	0.6971944	0.1248516	1.516998	1.518334	0.07935179	1.346979	3.890904	1.488129	0.5390906	2.090591	2.050522
SLC38A2	3.321422	2.051901	0.07344617	0.4819379	0.121528	0.2120884	0.1833368	0.7619493	7.600308	1.315807	1.645227	0.7196732	0.2411476	1.624371
SLC38A3	0	0.00171922	0	0	0.0002167461	2.261313e-05	0	0	0.002500558	0	0.0004572299	1.643923e-05	0	0.0003108159
SLC38A4	0.02483565	0.001877597	0.0001882424	0.0002823696	0.005501911	0.004588482	0.0008194401	0.0001830761	0.009724393	0.003451677	0.02909316	8.617845e-05	0.001320714	0.02984396
SLC38A5	0.03415109	0.01036778	0.03199671	0.4777161	0.1544982	0.02730755	0.036323	0.01079784	0.4635337	0.3285083	0.2743031	0.01344059	0.04849875	0.3087834
SLC38A6	0.004919732	0.006211619	0.002755384	0.4177268	0.002977766	0.01913633	0.02094011	0.01183284	0.1875419	0.01562091	0.0463382	0.001436692	0.008952476	0.2375867
SLC38A7	0.002191974	0.001102331	0.001276354	0.0211968	0.001797453	0.0207086	0.004494706	0.003812313	0.2073214	0.0401978	0.05907267	0.01778208	0.003265506	0.190214
SLC38A8	0	4.78856e-06	0.001987699	0	0	0.0001298152	0	0	0	9.133486e-05	8.562599e-05	0.0001922632	1.601262e-05	0
SLC38A9	0.02373618	0.03841432	0.007069813	0.7618001	0.0197546	0.02202265	0.2413682	0.01220614	0.01296577	0.105058	0.1576983	0.0146681	0.02095456	0.3035055
SLC39A10	0.05541283	0.07266622	0.04406866	5.009082	0.07340057	0.3501994	0.2403357	0.06347125	0.1756016	0.2219001	0.9991697	0.04367841	0.0976356	0.8825545
SLC39A11	0.00563469	0.1304972	0.06583489	0.216308	0.0139276	0.1142586	0.1479783	0.02206269	0.03567265	0.05598204	0.1630615	0.02524808	0.01303853	0.4256379
SLC39A12	0	0	0	0	0	0	0	1.876099e-05	9.146594e-06	0.0001062236	0	0	1.210705e-05	0
SLC39A13	0.03827831	0.07452649	0.03534288	0.01808697	0.03199041	0.05564741	0.1710482	0.04294831	0.8642072	0.1241296	0.1951913	0.09578489	0.0148689	0.7014984
SLC39A14	0.0003573633	0.008157975	0.002361883	0.002154128	0.004766629	0.003901798	0.006848033	0.001926022	0.008709331	0.02201802	0.01188842	0.004780364	0.02325516	0.2861403
SLC39A1	0.4490484	0.005113984	0.01019198	0.007328907	0.006431252	0.02801315	0.07400933	0.004263083	0.02008057	0.01793028	0.001387794	0.0008201848	0.03966291	1.548602
SLC39A2	0.0003129295	0	0	0	0	0.001681144	0	0	2.739203e-05	0.0002348405	1.756275e-05	2.109176e-06	7.246999e-06	0
SLC39A3	0.260201	0.006880496	0.01943772	0.001276289	0.03693405	0.05573913	0.2148004	0.02481206	0.01125888	0.1668898	0.03133076	0.1472518	0.1701254	1.301902
SLC39A4	0.01889933	0.004386166	0.01813861	0.06633385	0.05963011	0.02371735	0.0297012	0.02582969	0.01670936	0.00547434	0.06452763	0.002044006	0.2136482	0.01388469
SLC39A5	0.0004526158	0.004846447	0.002383192	0	0.0001142544	0.001635401	0.0003958602	0.000146443	0.009356947	0.004539411	0.003635557	0.003128326	0.002970637	0.002459622
SLC39A6	0.6710033	0.2203331	0.08414913	0.1759312	0.3757565	1.859545	0.2630027	0.07301477	0.08792733	0.5119807	0.02884204	0.08081595	0.1910424	0.08091166
SLC39A7	0.03827806	0.01256915	0.02833543	0.02847135	0.01329144	0.7713317	0.1194492	0.07405869	0.05812323	0.02136644	0.02736134	0.02177418	0.2790311	0.004575219
SLC39A8	0.4732471	0.1475171	0.09677755	0.02932937	0.01741194	0.005887426	0.1131148	0.02347727	1.636261	0.02920619	0.01957914	0.05446432	0.01777802	0.01416363
SLC39A9	0.01407202	0.02754408	0.01719003	0.09315098	0.02312574	0.02098082	0.09855965	1.231766	0.1733908	0.03812911	0.02148729	0.508716	0.02704567	0.1705943
SLC3A1	0.003254942	0.000802905	0.0006914495	0.01050689	0.003225177	0.004664284	0.002278199	0.0007203025	0.0001732283	0.01191239	0.0009014359	0.03042321	0.003372575	0.0009695661
SLC3A2	0.58563	0.04059162	0.08473326	0.02155851	0.187217	0.262138	0.1154986	3.072347	0.3869815	0.1442585	0.1186551	1.330641	0.07001738	0.06896649
SLC40A1	0.08138665	0.9938989	0.07715745	0.04958007	0.1582695	0.1110342	1.36338	0.3758747	9.902763	0.06604516	5.799732	3.815973	0.1253912	1.202275
SLC41A1	0.001778999	0.0002606851	0.001746262	0.1580781	0.007364351	0.01883521	0.001279363	0.007453585	0.2768534	0.007434764	0.002924362	0.1233553	0.1507917	0.0005025278
SLC41A2	5.826402e-05	0.0001788779	0	0.001485604	0.0006733964	0.0009075695	0.0006617671	0.001960811	0.0008383232	0.0003631998	0.006068437	0.002977692	0.02775912	9.798732e-05
SLC41A3	0.1036611	0.01198853	0.6512597	0.0793554	0.01707207	0.1508423	0.0600579	0.07162059	0.06833933	0.04735479	1.780887	0.2937585	0.1834679	0.1424173
SLC43A1	0.076329	0.02086679	1.417272	0.09733654	0.5129283	0.007702361	0.09535407	0.05498581	0.419296	0.1187908	0.01971834	0.9956771	0.8275446	0.02798325
SLC43A2	0.1408946	0.1156249	0.03616217	0.1305247	0.04388845	0.04429689	0.1617047	0.6335972	0.04029184	0.272128	0.03451781	0.7194175	0.3504322	0.01140925
SLC43A3	0.1218537	0.07183804	0.01199606	1.258963	0.07735324	0.004558665	0.0695348	0.02194175	0.02905326	0.06689269	0.01121942	0.07576407	0.3306232	0.01066666
SLC44A1	0.4482526	0.2933303	0.05033589	0.04383071	0.02863324	0.06859927	0.09835773	1.308361	0.831711	0.14351	0.03134538	0.5485891	0.6303579	0.1616908
SLC44A2	0.08936882	0.012358	0.1504217	0.1315609	1.092898	0.3222317	1.937429	0.159006	0.7582693	0.4667521	0.008132654	1.195178	0.7954106	0.1976017
SLC44A3	0.0008497947	0.0001128854	0	0	0.0002766306	7.677933e-05	1.672575e-05	0.0007884989	0.0002810778	0.0005368279	0.002357731	0.0002949474	0.0002885483	0.00160486
SLC44A4	0.002623546	0.003174872	0	0.001122936	0.0003703283	0.003996022	0.000186456	0.000552566	0.001594047	2.649616e-05	0.0002820353	0.04390197	0.004552486	0.0002766021
SLC44A5	3.108286e-05	0.05581796	0	0	0	0	0	0	0.01713553	0.0004055128	0.005602606	0	0.001319761	5.688459e-06
SLC45A1	0.0005720656	0.0006445922	0	0.002420319	0.001353307	0.001007948	0	0.001122043	0.009086615	0.0004281435	4.553575e-05	0.0005703367	0.0007999606	0.0004952936
SLC45A2	0.0017708	0.01403347	0.0003613099	0	0.01162403	0.003510496	0.0001972009	0.0001189229	0.001827252	0.0004164891	0.0001553959	0.002408088	0.005354889	0.0007929491
SLC45A3	0.03512576	0.3077466	0.0390058	0.1117463	0.02670798	0.07168418	0.009880523	0.00475474	0.2261204	0.0156343	0.04223904	0.2081906	0.3088618	0.05900231
SLC45A4	0.07318823	0.08378538	0.004384684	0.004360186	0.01788142	0.009987734	0.0009994399	0.09574227	0.00980165	0.008066111	0.6342267	0.1358555	0.100582	0.02829835
SLC46A1	0.007773704	0.005277039	0.002994975	0.001042634	0.007692061	0.00621035	0.003229143	0.007224247	0.04766855	0.06663579	0.6313503	0.03934593	0.05846785	0.02389142
SLC46A2	0.0006391782	0.0001889587	0	0	0.004856743	0.001280912	0.005301704	0.04884739	0.002672859	0.001767449	0.03307758	0.01685213	0.00328348	0.004092093
SLC46A3	0.06479828	0.005460354	0.0005300376	0.01347398	1.007885	0.0483627	0.002609601	0.02887463	0.03003473	0.008416824	0.8374901	0.3391695	0.02721516	0.01349671
SLC47A1	0	2.040423e-05	0	0	0.0004352005	0.01213204	0.0004414619	0.0008461077	0.0008271669	0.006266109	0.002140604	0.04682382	0.007705629	0
SLC47A2	9.660286e-05	0	0	0	0.007888877	0.008504668	0.000104036	0.001869366	0.0001603583	0.003904061	0.0006885537	0.02175686	0.002112222	0
SLC48A1	0.05651945	0.3237537	0.01623715	0.1367744	0.2677467	0.1367659	0.01618535	0.006978546	0.01011552	0.07380521	0.04195955	0.0165066	0.04715396	0.03528171
SLC4A10	0.01537985	1.577226e-05	0	0.003811324	0.1729196	0.00867352	0.0002365377	0.001921879	0.003222533	0.02075622	0.002952137	0.001330367	0.01248518	0.002703614
SLC4A11	0.005435224	0.02217336	0.06544312	0.3085962	0.05095311	0.01518823	0.0009805863	0.009676947	0.0003802144	0.1934062	0.006344923	0.003954125	0.02590736	0.00429896
SLC4A1AP	0.06517811	0.473328	0.09884551	0.3563806	2.931499	0.3576834	0.06976086	0.02856342	0.252313	0.1566276	0.2477349	0.02130221	0.0155876	0.06559928
SLC4A1	0.03014169	0.001118467	0.001256237	9.207409	6.156934	5.688982	0.5890412	0.04244825	0.4159062	0.02812689	1.420306	3.810526	0.1859595	5.55703
SLC4A2	0.006552637	0.1538955	0.1435883	0.06514012	1.673959	0.06326742	3.545448	0.07065202	0.09237768	0.6688341	0.1958208	0.01836952	0.05827662	0.05338821
SLC4A3	1.472782e-05	0.0004162004	9.131697e-05	0	0	0.0001933341	0.000133996	0.0007893088	0.0005269266	0.001699194	0.0001912525	0	0.005775825	0.001518119
SLC4A4	0.001122138	0.003669124	0.006450333	0.1450094	0.4175644	0.02202326	0.0009990098	0.008805965	0.01729716	0.1771554	0.00234261	0.0008823043	0.003570584	0.03289961
SLC4A5	0.007732966	0.03286102	0.0409599	0.0001047121	8.530956	0.01435594	0.0194366	0.004878333	0.009355452	0.03579255	0.03091448	0.002221986	0.006973575	0.1646752
SLC4A7	0.0081816	0.002952201	0.04270305	0.1118336	4.594536	0.05469012	0.234182	0.0273597	0.1769196	0.1054027	0.1206554	0.07038379	0.5342345	0.01867833
SLC4A8	0.001295302	0.002514463	0.005620378	0.09162946	1.434333	0.01507972	0.02822943	0.02090625	0.004458937	0.01169186	0.005869524	0.001593592	0.01154753	0.03158762
SLC4A9	0.0004025939	0.0001801497	1.228228e-05	0	0.01582027	0.0004796357	5.378448e-05	7.900596e-05	0.000172567	0.00308513	9.617948e-05	0.000500925	0.0005064417	1.162626e-05
SLC5A10	0.07835034	0.002491675	0.00442233	0.003079834	0.1580793	0.003636904	0.04096555	0.0010499	0.01662873	0.002651056	0.000907179	0.02811442	0.001026838	0.001215555
SLC5A11	0.0001521894	0.0001170137	0	0.001318	0.0003601332	0.0004319183	0.0009267808	0.000185309	0.000705797	0.0001034563	0.0002092876	0.007837361	0.0002440988	0.0002311536
SLC5A12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC5A1	0.0001798085	0.005082073	0	0	0	0	0	0	0	0	0	2.113356e-05	5.452485e-05	0
SLC5A2	0.0001131538	0.01816734	0.000482965	0	0.0003993769	0.008231809	0.000781265	0.001113677	0.0004763166	0.01322579	0.0008175924	0.001323215	0.0009211836	0.0002510919
SLC5A3	0.01176251	0.9371028	0.03699831	0.05323955	0.07141822	0.7740912	0.05232085	0.03253369	0.00870552	0.03151449	0.008063242	0.002616038	0.02129559	0.002862037
SLC5A4	0.0001737142	0	0	0	7.137214e-05	0.01082026	0.0008147286	7.706005e-05	0.01667143	0.0007283395	0.000685838	0.0001952866	2.857961e-05	4.159553e-05
SLC5A5	0.005052017	0.003902381	0.003279211	0.000679742	0.002133694	0.02129267	0.02997947	0.001404777	0.004281832	0.04503657	0.001076338	0.008322145	0.005631598	0.0001878678
SLC5A6	0.03018227	0.2545288	0.008836977	0.1372809	0.3062009	0.01914414	0.2462667	0.2765375	0.01768857	0.05770291	0.01139151	0.1632278	0.0288274	0.04328792
SLC5A7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC5A8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC5A9	9.996662e-05	4.657953e-05	0.003469227	0	0	0.0001865958	0	0.002991219	0.001839542	5.308847e-05	9.960107e-05	0.003317512	0.002663522	0.003660693
SLC6A10P	0	0.0001225607	0	0	0	0	0.0002484977	0	0	0.0004566301	0	0.0005391213	0	0
SLC6A11	0	4.441111e-05	0	0	0.01499824	0	0	7.608872e-05	0	0	0.0002384013	0.0001897745	1.97828e-05	7.781428e-05
SLC6A12	0.0006118276	7.474737e-05	0	0.0007901076	0	0.005689108	0.001155003	0.0028216	0.01324782	0.001963394	0.0006214237	0.003700602	0.004983251	6.099154e-05
SLC6A13	9.458029e-05	3.050304e-05	0	0.0004425332	0.001757028	0.02842142	0	0.0001822225	0.0005167553	0.007997965	0.002556133	0.01244439	0.0004227934	0.00161504
SLC6A14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A16	0.0009834357	0.0007048487	0.00121502	0.5762364	0.001940121	0.05277403	0.003153665	0.004523627	0.001163996	0.08585753	0.01483009	0.01503585	0.01848106	0.02330428
SLC6A17	0	0	0	0	0	0	0	0	3.750331e-06	0.0003612192	2.996816e-05	0	4.827575e-05	0
SLC6A18	0	0	0	0	0	0	0	0	0	0	0	0	0.0001131028	0
SLC6A19	9.547909e-05	0	0.0001177879	0.0241114	0.0004995822	0.005822372	0.007966382	0.01757401	0.0007685245	0.03475574	0.04734969	0.03081449	0.001380994	0.001572154
SLC6A1	0	0	0	0	0	0	0	0	5.606722e-06	0	0	0	0.0005224559	0
SLC6A20	2.081285e-05	0.0003482376	0	0	8.721829e-06	0.0004116714	0.001616766	0	2.428203e-05	0.0001758236	2.99698e-05	0.0002188222	0.002187602	0
SLC6A2	0	0	0	0	0.0001285496	0	0	0	0	0.0003294336	0	0.0001056339	6.614539e-05	0
SLC6A3	0.0002608452	0	0	0	0	0	0	0	0	8.870638e-05	0.0002998956	2.729856e-05	0.0004973506	0
SLC6A4	1.397104e-05	1.892843e-05	0.0003625539	0	0.001498923	0.001739575	1.185307e-05	0.001461701	0.000537274	0.0002425104	0.0022584	0.0001114651	0.003138754	0.0001360201
SLC6A5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A6	0.1257685	0.397703	0.001672944	0.01803184	2.060392	0.1175013	0.08862293	0.0477932	0.01073081	1.177986	0.6587313	0.050286	0.7615384	0.2247923
SLC6A7	1.543188e-05	0	0	0	0	8.83296e-05	0	5.297251e-06	3.882628e-05	0	0.001054211	0	0	0
SLC6A8	0.04115297	0.0215322	0.008769003	0.2066706	0.02722803	0.2229672	4.220459	0.01343241	0.002934312	0.0036981	1.930411	0.5306884	0.1841934	0.03202151
SLC6A9	0.002952422	0.0008445791	0	0.009955966	0.01136484	0.01491507	0.03132439	0.0116359	0.002349066	0.004841109	0.246836	0.09739393	0.02020092	0.0101541
SLC7A10	0	2.276175e-05	0	0.0003809594	0	1.226172e-05	8.200714e-05	0.001141272	0.0009637432	2.375289e-05	0.0006024063	6.545919e-05	0.001995511	0
SLC7A11	0.0009126512	0.0001425303	0.0004147171	0.0005277796	0.01167979	0.2636674	0.001727096	0.08558799	0.0002455321	4.328879e-05	0.04367445	0.02377748	0.01977723	0.007482801
SLC7A13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC7A14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC7A1	0.006598958	0.02147516	0.01995552	0.02276385	0.2326138	1.083567	0.2400048	0.007496459	0.2949264	0.2874384	0.1090825	0.06200766	0.1697339	0.04896548
SLC7A2	0	4.497701e-07	0	0	0	0.0002896378	0	0.002045786	0	0	0	0.0002212271	0	1.306702e-05
SLC7A3	0	9.493271e-05	0	0	0	0	0	0	0	4.43699e-05	2.043278e-05	1.226947e-05	0.0009515935	0
SLC7A4	9.026159e-05	0.001798531	0	0	3.02607e-05	8.90491e-06	7.773318e-05	3.638705e-05	0	0.001135367	0.0007215223	0.00043102	0.0005356781	0
SLC7A5P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC7A5P2	0.0001890257	0.006194939	0.01717544	0.002268049	0.006959065	0.05455988	0.00139773	0.00533195	0.002745711	0.0286522	0.0004118212	0.006495035	0.01418474	0.003780598
SLC7A5	0.2731304	1.010574	0.2529649	0.1730564	5.181112	0.01502189	0.5572472	0.4638454	0.2082031	0.1031545	1.389932	2.646396	1.055346	0.2653146
SLC7A6OS	0.02627385	0.1764558	0.2328205	0.02354824	0.003211389	0.05718591	0.04080819	0.435861	0.01978114	0.010282	0.1505135	0.1914611	0.07189938	0.02563408
SLC7A6	0.3671171	2.088894	0.1258834	0.03171426	4.27041	0.09016712	0.1155663	0.08504211	0.3223142	0.5645866	0.2631231	0.05812718	0.9235757	0.2525088
SLC7A7	0.05099544	0.1331706	0.00327314	0.02649052	0.002740317	1.747301	0.7136387	0.05620387	0.05750117	2.575586	0.01658672	0.08846404	0.4373172	0.02747274
SLC7A8	0.0006566672	0.001965309	0.01243358	0.0009731112	0.001656034	0.0004295177	0.001280773	0.009580558	0.0002067825	0.01821954	0.005028581	0.03503206	0.0116385	0.0001358612
SLC7A9	0.0006702345	0.001664092	0	0	0.0005590724	0.005084835	0.0002426856	0.0002475029	3.697424e-05	0.0008143593	0.001562661	0.002362351	0.008379164	0.001057123
SLC8A1	0.005000043	0.002311115	0.002179692	0.1127887	0.3882562	0.03914989	0.01197613	0.1051452	0.04097717	0.08284508	0.004582212	0.0008993912	0.3331247	0.001882373
SLC8A2	0	0	0.0001129007	0	0	2.903422e-05	0	0	0	0.0001519972	3.080771e-06	0	6.209653e-05	0.0001874862
SLC8A3	0.003670627	0.05903669	0.04645718	0.0520567	0.03759214	0.3893067	0.0002291107	0.001075691	2.881656e-05	0.0004656135	0.0415206	0.001623576	0.04210345	0.03887241
SLC9A1	0.2865155	0.04435689	0.3706809	0.3595195	0.4772965	0.05730068	0.1501384	0.03224729	0.003744388	0.03935318	3.879398	0.2984999	0.5648355	0.02978951
SLC9A2	0	0.0002511429	0	0	0	0.0006184365	6.044944e-05	0	9.806266e-05	0.000592566	0.004030872	0.0001465571	0.000422235	0.0001054554
SLC9A3R1	0.03432133	0.7560782	4.342906	2.486811	1.649193	0.1757169	0.6820207	0.2373526	0.1079158	0.2874709	4.35413	0.05612578	1.155344	0.1071959
SLC9A3R2	0.113307	0.007124491	0.03603554	0.03839924	0.0008929809	0.002810773	0.01081769	0.005180924	0.006258122	0.001450476	0.2354029	0.007104476	0.03078887	0.0176405
SLC9A3	0.03440182	0.04831084	0.002050613	0.0001797227	0.02135713	0.0120753	0.004271079	0.003211515	0.00957728	0.001729803	0.4771539	0.00277196	0.08818356	0.02085744
SLC9A4	7.248035e-05	0	0	0	0	0	0	0.0003522968	0.000120953	0	0	6.838873e-05	0.0001939479	0
SLC9A5	0.002152436	0.01811656	0.00706516	0	0.01688481	0.001589672	0.001212341	0.003118262	0.0008023162	0.05543766	0.1604287	0.000658882	0.01889383	0.003457993
SLC9A6	0.01505968	0.2345654	1.129005	0.1059133	1.031589	0.04576462	0.08313912	0.06259121	0.1324489	0.1475444	3.250495	0.01606903	0.2319452	0.02748476
SLC9A7	0.0848664	0.7761625	0.2496396	0.1030917	7.098311	0.13246	0.1987527	0.03080738	0.1180798	0.02286919	0.02201559	0.6280206	0.5107854	0.5609177
SLC9A8	0.008477275	0.1773382	0.01598643	0.06101593	0.9914501	0.3101981	0.04385085	0.09300515	0.02293479	0.01388891	0.1413257	0.06831545	0.3752282	0.0137155
SLC9A9	0.01843819	0.0006905521	0.001654725	0.02922038	0.09020967	0.2645044	0.006841094	0.6040825	0.00356287	0.009400718	0.006555489	0.004782371	0.04228024	0.004778374
SLCO1A2	0	0	0	0	0	0.01840473	0	0	0	0.0002829493	0	0	4.156908e-05	0
SLCO1B1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLCO1B3	6.837795e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
SLCO1C1	0	0	0	0	0	0.001125958	0	6.444705e-05	0	0	0	0	0	0
SLCO2A1	0.0002251512	2.970774e-05	0	0	0	0.0009083161	0	0.0008589459	0.000116841	0.0001351312	0.0001316402	0	7.403682e-05	0.0001099538
SLCO2B1	8.546477e-05	0.009687736	0	0	0.0005537782	0.002382793	0	0.002152555	0.0006123796	0	0.0001601655	0.0008509375	0.00868144	0.0003349759
SLCO3A1	0.06995541	0.1511716	0.02517516	0.3016758	0.07651509	2.696782	0.9464679	0.1478772	0.3742756	0.1656151	0.08288313	0.1248302	0.3546103	0.1023798
SLCO4A1	0.008907563	0.004283362	0.004463543	0.008436096	0.03629179	0.04700816	0.1795514	0.05225579	0.1416526	0.001667211	0.001353187	0.01816558	0.02786658	0.0009035621
SLCO4C1	0.08716607	1.029186e-05	0.0003105561	0.004522075	0.02838047	1.001844	0.02979678	0.02379556	0.1570225	0.1325884	0.01604477	0.03684956	0.08338328	0.2779914
SLCO5A1	0.003333138	0.002194775	0.1515723	0.0760871	0.4021458	1.028691	7.996505e-05	0.00647074	0	0.116323	0.007823633	0.008573577	0.2405057	0.004695941
