	2410163_BL	2450523_BL	2463247_BL	2247707_BL	2620771_BL	2430935_BL	2264225_BL	2297941_BL	2263055_BL	2150901_BL	2370233_BL	2502699_BL	2512641_BL	4128869_BL	4235533_BL	4259035_BL
PNPO	0.0452188041588942	0.0334358165864996	0.100123420736956	0.302111596783805	0.0210035895042627	5.03555883932353	0.0196534143561808	0.026777254852869	0.0213989518825197	0.0768061361611207	0.0181260706666596	0.0472469041973993	0.0124641358863867	0.213540830902126	0.106685244933271	0.0431056611382337
PNPT1	0.158988994366647	0.140928711924827	0.0855622318132898	0.505170156440777	0.0389916766529498	3.15468835648501	0.00612592844387883	2.74453018310672	0.193319754328369	0.0949580250489595	0.81548031853212	0.165173929894832	0.00514242491051602	0.012924158092228	0.0746903201295017	0.05334311529702
PNP	0.166044549998923	0.30933233947491	2.14095846715505	1.7302265802336	0.730462022681277	16.7237152017701	0.499200586890749	0.404699884194776	1.85447823717527	0.20122836921677	0.318583606141265	0.277751838955247	1.12179274263217	1.06751306553064	0.388636545272008	3.66128019272105
PNRC1	4.20610488268374	2.51176593254682	2.98468125978657	2.11596853851029	1.58085324243549	187.468081801515	0.506803886496063	0.344187547778064	0.319915034142089	14.0933937630701	20.8681424698181	0.280936594220695	0.316433400267505	0.860422820945231	1.03816266994019	2.42467481541098
PNRC2	0.0011405456277552	0.00279634699371313	0	0.00428588089360572	0	0.110118413240709	0	0.00621593931580169	0.0031661295893504	0.0010136180250235	0.00106716559029563	0.00212330395436014	0.000269117020224011	0.00169986883533888	0.000611590030039945	0.00038788331890769
POC1A	0.038873518405241	0.0488812271957706	0.0509344781445499	0.102167837184336	0.00491037988860864	0.128671029577136	0.0586802852122875	0.0106162416485579	0.0247814452994044	0.0237373972005275	0.00711144401494547	0.0310846657276889	0.0322466845426644	0.0250415700899923	0.0035327070316585	0.0292196421182716
POC1B	0.0165952086513864	0.0956953553516689	0.101567313347682	0.139921405644187	0.0410988045723027	5.56288821086216	0.0814145678573134	0.172060231665723	0.0668328567379996	0.236115275655965	0.0372441403497716	0.00872722504144617	0.0113443600029236	0.0171633395623864	0.0344180280698585	0.0362402816229901
POC5	0.166468351634068	0.0303612260214582	0.1736581162399	0.127169016664692	0.0156761896892807	0.539920375884182	0.0190695945805724	0.0295055622652423	0.0533191109427692	0.23090111932254	0.0983502965757491	0.00717028742927275	0.0858095546405648	0.0935590751213472	0.0051952106992475	0.00367435249329782
PODNL1	0.00431268166736804	0.00114218906927724	0.00145636872145394	0.00868074882916454	0.000318842549048121	0.0246636650105553	0.00213971374292853	0.000369415531124169	0.000517229580969402	0.000222594132621279	0.000649964795788838	5.51510917633257e-05	0.00132511097224912	0.000232748546856618	0.000520455146193197	0.00168627083916993
PODN	0.000812147145280859	0.000535575453318549	0.00168547484877498	0.00263345675276207	0.000956527647144365	0.0335381618426153	0.000209874027042072	0.00427745466280201	9.03714743957675e-05	0.00168794160893824	0.00908964101764556	0.000478188730418553	0.010253767546791	0.0003729460382663	0	6.0697173417691e-05
PODXL2	0.185392814667665	0.00831601070399903	0.00757735332706611	0.0266117735015957	0.00137056602940854	0.00899533479884717	0.00143961653451093	0.0234180619108974	0.011645103265007	0.00125644875955308	0.00890952963539618	0.00278068545057688	0.00462216734026962	0.000604217145069424	0.000555941557513548	0.000266598662168837
PODXL	0.0054228982993045	0.00859617381536857	0.190343795921879	0.0399176602523935	0.00363480505914858	0.18141138398736	0.00725338831121788	0.00166604181875515	0.000803529372878467	0.00350411568847694	0.0145470298756679	0.000800350197878469	0.00343046504507672	0.0198126935107861	0.00544953020401317	0.00273567854123977
POF1B	1.48610155941313e-05	0.000122859976078846	0.000533494146823836	0.000409243660394611	0	0.00673049724391431	0	4.36276435394291e-05	1.9620492579146e-05	0.00022160333227754	0.000666711221446715	0.00240992578140477	2.48975905157203e-05	0	0	0.000237513639750291
POFUT1	0.150544603574276	0.0616720422427251	0.212056327435037	0.2034759479482	0.039364010218414	2.2321794636072	0.0172354599118445	0.111347433761129	0.0592583410564093	0.0273932996042238	0.0146340091441846	0.0665503898550604	0.121677737393513	0.0481573785036652	0.127935122958288	0.0312999871590617
POFUT2	0.0561998088962453	0.0302101621698757	0.0217159191856683	0.118941467643774	0.0361813850235633	2.28337391528288	0.124214972495843	0.0795370400129801	0.00499175449433449	0.00428570834059673	0.0375181723086064	0.0031401939642529	0.0109080238476825	0.0043508486936535	0.0151660654441449	0.0485326807144135
POGK	0.0360078133791897	0.399489816071818	0.0392067414951697	0.323914763346499	0.109054918740866	2.37723278902645	0.0208724200969891	0.782275250601132	0.0353163513518894	0.00920908620321782	0.0489783793664253	0.128985094228455	0.0718109034230961	0.0102720567681718	0.531117435823873	0.071816580250018
POGZ	0.160850488422349	0.426148316507803	0.47516071881552	1.83626987066582	4.19197860681213	8.18225379669604	0.0630133178852679	0.122956823610916	0.0392440602689177	0.025170984445298	0.533383460355271	0.289442729354368	0.119945264407827	0.00571722329636681	1.33242715671885	0.146029410902886
POLA1	1.15531135033253	0.179171168618412	0.0500204784914215	0.931617365355839	0.0446862385742948	2.03206105620492	4.15386622127665	0.156533395903072	0.224509970378237	0.0468748569073998	0.280690798151413	0.451327750492708	0.171018610686307	0.0769741268566125	0.238775757353751	1.56626994654363
POLA2	0.0607283531340194	2.71260211868953	0.0712986436680075	0.701415460401103	0.0084098923245616	1.10605338722854	0.00909355860806059	0.22859704697973	0.0852741977718416	0.0513309993501841	0.166115465627049	0.0295599435427388	0.12110610309509	0.016876946674961	0.15164874321272	0.21136408731497
POLB	0.0474270572939511	0.0429595062466814	0.285723991345243	0.0128303562701045	0.234471425226224	1.44163271889738	0.0123358946912204	0.034440307475474	0.00800033914102064	0.0504398799702887	0.174467516784955	0.0238795623496972	0.0554522219589692	0.00318841088062794	0.106097307034785	0.360399038773484
POLD1	0.0474736477895957	0.0621339619662942	0.0717165934099741	0.706860876923746	0.124874696628945	1.92882590016096	0.123091176764232	0.460615082181199	0.564046858868674	0.0311921570189418	1.67478434897594	0.217722401922846	0.164414428880477	0.00703077373904307	0.0565452121656319	0.10947034924887
POLD2	0.00970542869813432	0.0428343421909524	0.0235749844189908	0.869667054590486	0.202521469291821	0.917354877001909	0.0814097395406192	0.650776143639565	0.157010061690865	0.044006195815589	0.156415183386879	0.0578173115201221	0.0956953557275733	0.247485093905706	0.0348342765323435	0.121333283623794
POLD3	0.0121156629527311	0.0261948063826293	0.746479644738693	0.455930059966607	1.09484478738804	1.39948104953498	0.208130406356391	0.00315324218299687	0.00624821013062471	0.0375394066656233	0.502859991898559	0.0285233349131973	0.118653026861419	0.0486246467883668	0.0190401099117012	0.16182712077646
POLD4	0.000980801613968113	0.0189112576232021	0.0291647057433627	0.158149928153832	0.390253722466146	1.06123171318645	0.0651363002416455	0.0749939521879463	0.0715165616749013	0.00844759107457611	0.0152003978445186	0.00351661123004991	0.00037831364105909	0.0276948364639841	0.339260238538342	0.877512777743032
POLDIP2	0.0104839316454243	1.03202577788213	0.190002771206018	0.171954039720809	0.380976945218227	4.82547787995833	0.276189350595962	0.353765199183974	0.471638299080661	0.279009558853921	0.0983903358139765	0.744708160819913	0.130965872276381	0.289698231227601	0.124507234856688	0.445356987705212
POLDIP3	0.0975301004184901	0.918037350244523	0.455965956719236	0.116095330614765	0.215612404704923	4.50950851644082	0.428559724319971	0.100286811787882	0.0571601315771304	0.136803879264806	0.220218304045888	0.682510009797923	0.873180258169754	0.0819390255340882	0.14715137732031	0.626523677567219
POLE2	0.00776047965698724	0.214444023117063	0.0718915111798708	0.0267504404788818	0.0259614324563409	0.872800227910909	0.0144519931669608	0.11917058631424	0.161368399085154	0.0881255636833589	0.5018332485368	0.0260219375037541	0.0307589147112751	0.0276485084964539	0.0040289032386234	0.0819705460288276
POLE3	0.0496667643034213	0.27921495426358	0.110742681549783	0.0102575672863343	0.00560617182149286	0.809493671546388	0.00781434006333707	0.022052158764163	0.145310837744168	0.0606693109138868	0.86828139118063	0.030566467586374	2.48336776520667	0.0256550446207841	0.0151216839299741	0.125612256593144
POLE4	0.0162210154068027	0.0034148189771504	0.00434286803412907	0.00387127581500873	0.0124863561614802	0.629816471903821	0.00127735519338215	0.00103723270556747	0.0148262642289374	0.0344027484888353	0.0156864846608211	0.00651078107602242	0.0656957505744109	0.0391837052500557	0.0375101883538027	0.0235912399689885
POLE	0.129951692332744	5.53786705655334	0.0431039495376383	0.120533019536142	0.14537033437318	6.48175494566605	0.0339406452985649	0.953414857547002	0.968913111213656	0.946282215378815	0.664966334965482	0.268050789060299	0.548746644214509	1.98509670920159	0.149725691350611	1.1603070109871
POLG2	0.0307917578175024	0.236399960140285	0.0633931856879103	0.0167033036187085	0.0140704051474194	1.24560869038469	0.00329454856069154	0.190747531148389	0.0871501901710829	0.219405523792737	0.652234110998771	0.00921528063742099	0.0260246676777276	0.061935180586864	0.0773931591036551	0.21774534007434
POLG	0.372894583373285	5.66801961496548	0.825038287912636	0.860766178319033	0.167599195596481	15.0588314746319	0.0248737234649968	0.277269577908299	0.528379634605914	1.34552981878096	13.5565856810352	1.55592597963894	0.462451742104906	0.507498128490881	0.103888386999336	1.09023742282935
POLH	0.034602536058076	1.05250713139987	0.0841800480610643	0.475349759440574	0.0753129806130519	0.0833737293603693	0.00668674150766432	0.421731166002901	0.16132056478477	0.445527518653089	0.533816781433037	0.255354310864597	0.0558863798124372	0.0495899824553669	0.382350438907703	0.0227062386086727
POLI	0.137717703133336	0.0621279275620326	0.0447255298835391	0.0484600565311845	0.0476724523015186	1.05578875958313	0.00234559303896664	0.00968625331341975	0.0986917498955481	0.0421042555945326	0.0201548378925286	0.0395537215293817	0.0204102410454741	0.0169614071164559	0.155765171859393	0.0319131039343799
POLK	0.244558885289411	0.615321151403595	0.0121333469177474	0.0264963344089591	0.174803606341204	1.70666158593854	0.0613468851333245	0.343116292964172	0.256744735141772	0.624758687139205	0.537241881657913	0.040618697481929	0.0332845448206266	0.0105017415969492	0.0191136043881334	0.0602247027203289
POLL	0.00819287547017033	0.534704226283648	0.00332563781517415	0.00250307496267066	0.00678850208001688	1.11808351854123	0.01384107875101	0.0764958217275861	0.0166040497714732	0.0467814677784797	0.524941131215507	0.140008165150494	0.08814165054558	0.011190783694402	0.0640632680410862	0.0638724584718797
POLM	0.0189481791787263	0.596868042400569	0.558930161961953	0.0094624608023861	0.0182625549976264	1.8650297802716	0.0195124741235138	0.147093475975135	0.0264420707045975	0.0210619541859002	0.178072915895348	0.102016364958222	0.0896457195748555	0.0884057319023595	0.0401186942596211	0.0314533942461865
POLN	0.00759644556047187	0.0433193253914731	0.000695200445029727	0.00601936457927777	0.00108853795030159	0.187037370514345	0.00250682553201742	0.00641492850737949	0.134443918129301	0.0017237906600587	0.0419300936292261	0.00641238684677635	0.011370418368648	0.00135996763471018	0.0237546328769098	0.00778938396075732
POLQ	0.064479805902307	0.765324471147058	1.09115557849879	0.0111383909532307	0.0431143129656395	0.583823792248347	0.0108985045755019	0.0424517416965283	0.567573423296208	0.0313569765078538	0.0701969167115562	0.0839617739752698	0.195546246329611	0.100007967197379	0.0300567541094011	0.204996956265891
POLR1A	0.292776295375413	1.19974073050274	0.485140547920521	0.0610794072596481	0.149791842253785	2.84677218172681	0.01961906286485	0.662965974959136	1.62054919218753	0.288284104729773	0.131014517243146	0.23955108078392	2.04342223119584	0.22791149302761	0.109804595700674	0.0729551740793796
POLR1B	0.0455138920116165	0.537368582504734	0.116163991218313	0.066971619676115	0.990557234910596	1.05482702037621	0.014919110183657	0.0451613647707676	0.795449917127071	0.181591962301023	0.0982050247710766	0.146872397256226	0.478545736337857	0.235515719181726	0.0240014821646174	0.00164323639250436
POLR1C	0.267078845864746	0.401825762290034	0.177917145450057	0.136504449655008	0.0519450212189254	1.07974002035495	0.00246716799842282	0.0067908188775726	0.814510218655676	0.0595193551919659	0.235173252972819	0.18164514170486	0.0722327637441963	11.4957196097603	0.0217720498158801	0.0290558825605566
POLR1D	0.0595703706546318	0.70959868181298	0.627329414410511	0.0640768741795291	0.057415155855607	5.53514793458071	0.0500734858281974	0.400224026359535	1.33252685797751	0.171878095863179	0.332695876387862	0.539019671453949	0.0762910100240841	0.550177630112409	0.197995888398435	0.09516147971847
POLR1E	0.0642497161777047	0.262147285159335	0.00553515668118836	0.0461026475690479	0.0809341720368438	1.22956819814177	0.0581082589243907	0.00224554493903181	0.40323126789402	0.0219277623025675	0.114260801184832	0.222036184923364	0.0336786967313299	0.17606257186669	0.0518930854840385	0.0168119095298399
POLR2A	0.564986998811546	9.48132700064832	0.253561941114402	8.81079191041209	9.30096267121756	91.1458650706646	0.114631398571153	0.118602904874007	9.55005819034296	2.73369622723942	3.01341938528846	9.04130194551576	0.154897891750014	5.20678972228017	6.76442480412984	1.52885409007275
POLR2B	0.0917833091395015	1.9836287169455	0.00915836501444709	0.994057573708365	0.854033153693483	22.336050500438	0.76572564236548	0.0102427366116807	0.111224810777355	0.498902617269463	2.44710617274284	0.652428047861284	0.352088138079831	2.83628068360717	0.102916568711809	0.188480052389299
POLR2C	0.297680311433231	0.00708294653073681	0.0101737567264076	0.105223931256071	0.101359013667005	5.11591104882466	0.00793948394976308	0.0464953294543552	0.00712428635496026	0.00733989968080181	0.49871426831565	0.0552189713219124	0.254235823819919	0.0428909933248811	0.120926136693836	0.0290505218854453
POLR2D	0.00531291622215809	0.00249274519382179	0.000805670028194841	0.199465737157214	0.0835151893848414	0.406464185820733	0.0543849933942984	0.0953699254538072	0.0486523296457004	0.0129283272734686	0.038213191617802	0.0559190474809744	0.238099278667786	0.0108983319103299	0.0301725478655487	0.0686580126068865
POLR2E	0.253472977518068	0.929217715427509	0.0249024396648074	0.287463258761638	0.055065601445295	2.98103898262413	0.0283142842034196	0.0210779511201849	0.0239682764028354	0.0271419271543602	0.500390576852968	0.0672689368719752	2.42041601447395	0.0686703213994605	0.156214281027131	0.193813248565749
POLR2F	0.00289449545795115	0.0163993952436546	0.123995329127443	0.273340581261379	0.0212016667480798	0.927049512425964	0.00836493945781276	0.0654301254489461	0.058414770884958	0.0586263634939742	0.0134138776743894	0.00950282271091414	0.0720544154072707	0.02082556692476	0.0259746217054671	0.00901413460889282
POLR2G	0.0323029033838837	0.0150509668321772	0.0176517158067941	0.627221021034342	0.132428484401433	4.74835568960372	0.0230856372267972	0.290907581543221	0.373673581791723	0.0839982725135743	0.215431721215294	0.139698611783664	0.227051213695527	0.0573743056737274	0.880225809932104	0.0742728098036795
POLR2H	0.158596361661289	0.00618816975254635	0.0985984668835893	0.00378696435772698	0.535806298928751	2.01874469617646	0.0127604190155452	0.0449104380903728	0.612064650222914	0.0330534711078617	0.0516986234871635	0.0719557265894413	0.0579651800562879	0.045973285458954	0.293076421881601	0.00425408949977693
POLR2I	0.0127609065145326	0.0987094576227981	0.0193384556456053	0.0555743413926793	0.00708509710421904	1.37730616769687	0.0468156026521754	0.491325423318929	0.0118468802140513	0.0350275171496616	0.0935949088985298	0.357521312344445	0.0265805668032196	0.0262864015064186	0.0085931631977207	0.00329268117502467
POLR2J2	0.0148940211371748	0.0432854545520475	0.000706648128938528	0.00395893614607162	0.0266057325993865	0.0599855566863862	0.00117574518895397	0.00632151835635442	0.00208401064231892	0.0033899296539645	0.00296297230060143	0.0050966916891112	0.0132595474393012	0.00278083132145603	0.00105245002265376	0.00225318218179903
POLR2J3	0.128743591685704	0.0125097335398002	0.0731010011712207	0.0491856847887426	0.254880275463541	2.61150291847838	0.0676235806478257	0.110894819287656	0.212712336179324	0.111672602533682	0.118981531946604	0.0182795825960306	0.330807035921692	0.0533070257613482	0.0167964284366355	0.0934647586895401
